,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
6364,6364.0,0.13828125,0.13828125,19.5008380425,0.00131331269551,0.0,1.45054207982,15.1849443032,2.11854409097,2.14641889709
8170,8170.0,0.144140625,0.144140625,13.719228185,0.00146914183413,0.0,4.77886825075,9.29037094427,3.02859379036,1.88081945244
1434,1434.0,0.1515625,0.1515625,11.5060855092,0.00132904216396,0.0,4.10898217082,14.485638124,0.561697186664,4.72363754367
5925,5925.0,0.154296875,0.154296875,19.1978948799,0.00193016899868,0.0,3.79142461999,10.1728739002,0.801192944167,1.97238994893
944,944.0,0.167578125,0.167578125,7.12181366433,0.00243968854263,0.0,0.948099930898,16.5101361523,5.11294888411,7.4703912286
8179,8179.0,0.175,0.175,2.05522968278,0.000876803189724,0.0,1.04937775928,6.67552913948,3.82092214921,7.23619936115
1608,1608.0,0.17890625,0.17890625,13.8635742666,0.00185704811065,0.0,1.66749189145,18.7316603653,7.81179279377,11.0247196292
6939,6939.0,0.182421875,0.182421875,18.1364514537,0.00240089564812,0.0,4.51400411827,7.82802165447,5.86608284749,0.808710869366
8561,8561.0,0.184375,0.184375,19.1646549516,0.00198553802451,0.0,1.8776335895,18.808987494,2.67743217124,2.20995455977
7342,7342.0,0.184375,0.184375,12.0817254839,0.00210918363026,0.0,4.50882975013,8.36006252159,2.66491706184,1.4397011276
7735,7735.0,0.18828125,0.18828125,0.995136901176,0.00105521051982,0.0,0.0109789384958,16.8700691683,1.945034678,6.22064600129
3871,3871.0,0.191015625,0.191015625,9.63165517593,0.00288349956707,0.0,0.895503118138,7.56158250554,1.98425658883,9.85224333425
3839,3839.0,0.1984375,0.1984375,14.7882845799,0.00293970896826,0.0,2.70371594512,13.3231356108,8.89319722974,0.0107841616435
5333,5333.0,0.201171875,0.201171875,6.83942068016,0.00246733686285,0.0,1.63939588801,15.6838597231,9.73084860998,11.4998806825
661,661.0,0.20234375,0.20234375,1.16949858341,0.000512169860121,0.0,3.89604267747,12.9779701349,7.80234953042,11.4731697286
6084,6084.0,0.20625,0.20625,17.0921144713,0.00328418069871,0.0,3.71290967484,9.51870190975,0.823244824943,12.1271608632
7795,7795.0,0.20703125,0.20703125,15.9818886735,0.00334555255744,0.0,1.55760692329,6.48403980502,6.17312624974,6.50729731758
729,729.0,0.20703125,0.20703125,19.9342725851,0.00261349731484,0.0,3.18743039717,19.9126043407,0.319344516044,11.1997148648
747,747.0,0.20859375,0.20859375,0.020146545758,0.882850551898,0.0,0.00555436021301,4.53638571338,9.35462676859,11.2115959631
2444,2444.0,0.2109375,0.2109375,10.6694954916,0.233962532568,0.0,0.00264487655916,0.495330420824,1.10779627566,3.71198789775
7068,7068.0,0.211328125,0.211328125,12.7448050105,0.00225375681387,0.0,4.66187816651,4.06231616635,7.98693601716,1.49142689499
5655,5655.0,0.21328125,0.21328125,17.4166319,0.00278137325123,0.0,3.31701249423,5.53683001517,0.689749013661,2.4172098084
9736,9736.0,0.217578125,0.217578125,6.07116919353,0.00304125512915,0.0,2.42687290083,6.54134873852,7.55404332291,10.9314484541
2106,2106.0,0.21875,0.21875,7.80077429573,0.00294866341827,0.0,4.13943836738,10.9315686857,3.6198112549,0.376108383534
6653,6653.0,0.220703125,0.220703125,16.301015913,0.00285873991061,0.0,4.67837487949,7.33021033826,6.93828860802,0.547738207661
2345,2345.0,0.223828125,0.223828125,11.0287136255,0.00235455539024,0.0,2.12446199505,18.7633780916,0.642255045448,2.52159956589
749,749.0,0.227734375,0.227734375,0.0433599972919,0.288091677053,0.0,0.00889999030202,18.3748262124,0.120355708496,12.3464252504
513,513.0,0.228125,0.228125,0.108919586098,0.866159691657,0.0,0.00476122763471,19.5073877076,9.79015721289,10.0946548724
9235,9235.0,0.229296875,0.229296875,19.9004635476,0.00290542539771,0.0,1.26004436509,9.8536782031,4.16104569352,1.34354242358
3692,3692.0,0.23046875,0.23046875,15.3481658315,0.00394709218534,0.0,4.04333641642,11.4331106277,1.05781113312,1.8300129193
6967,6967.0,0.232421875,0.232421875,17.9619494782,0.00320339335015,0.0,3.68397819472,15.6809545583,7.5713318162,1.97029576364
9891,9891.0,0.2328125,0.2328125,5.4827534313,0.00258867036699,0.0,0.99131502087,17.3067416841,1.19541105129,11.6458402484
815,815.0,0.233203125,0.233203125,11.7121700792,0.00101316080823,0.0,0.224691617663,1.54716454805,0.0910489403259,10.4947345945
9198,9198.0,0.23515625,0.23515625,6.42847891261,0.00326137391761,0.0,4.37556681211,4.56509409441,4.34680429425,5.23265436562
9193,9193.0,0.235546875,0.235546875,2.95639628703,0.864906722479,0.0,0.00126341132241,0.858321490065,3.57510269641,9.23731651003
550,550.0,0.236328125,0.236328125,17.5694017983,0.0041042599816,0.0,4.9300547875,18.7141805642,5.50659231903,0.0162441238759
2489,2489.0,0.23671875,0.23671875,16.1922448071,0.00390956252819,0.0,3.14763625228,18.2732422385,2.20138145995,3.01587000334
6919,6919.0,0.2375,0.2375,17.0848991728,0.0045591495246,0.0,4.00797519176,15.1747645479,9.72690186397,1.61630230456
444,444.0,0.237890625,0.237890625,8.65285345896,0.00466640293363,0.0,0.0565450219115,18.6800984192,1.25159901531,11.5370654462
4206,4206.0,0.243359375,0.243359375,17.1423131932,0.00174755746416,0.0,3.3730888394,1.80550929191,0.898731112456,0.242792043608
735,735.0,0.24609375,0.24609375,1.04344099473,0.624604778459,0.0,0.0108429097406,0.993055306194,0.212160483409,11.9974034134
330,330.0,0.246484375,0.246484375,18.4969585872,0.00489453446612,0.0,0.642568120584,19.9752688756,8.69257902543,2.86929588271
8382,8382.0,0.25078125,0.25078125,17.1084939047,0.00349487505536,0.0,1.12352737169,10.7099524486,5.24786447519,1.34889914518
8677,8677.0,0.25234375,0.25234375,8.4038519177,0.00505357696552,0.0,3.39052389003,9.28880490895,4.41367899971,9.0451292157
8414,8414.0,0.253515625,0.253515625,13.7945922149,0.00452166831726,0.0,2.32849280577,14.0309445237,0.237594692314,3.20798459135
4051,4051.0,0.253515625,0.253515625,10.8147076893,0.00428964159536,0.0,3.01020455298,11.466321005,9.38686862156,5.23939379917
8821,8821.0,0.253515625,0.253515625,9.77406196044,0.00315230021681,0.0,2.60943422842,13.5196684586,9.10758076419,6.88522483616
375,375.0,0.259375,0.259375,15.3907271578,0.0053550107397,0.0,4.05182727925,19.6775161131,9.81628693408,10.4267582805
5602,5602.0,0.262109375,0.262109375,19.6408962125,0.00341575144537,0.0,4.07981733116,13.7494047488,7.66905380347,2.87226799261
9029,9029.0,0.26328125,0.26328125,8.15941102255,0.0044547506516,0.0,1.35287410064,12.3784296818,1.41121858993,6.65359060574
9617,9617.0,0.2640625,0.2640625,1.54616479645,0.988381280395,0.0,0.00421625901134,1.785298439,8.77641139488,0.120500563223
6250,6250.0,0.2640625,0.2640625,18.447504747,0.00533235019084,0.0,0.826494447752,18.6780042007,4.4466477328,2.68611657601
8824,8824.0,0.264453125,0.264453125,15.6757511428,0.00520319413426,0.0,1.11028500589,18.3194953529,0.86578885347,2.2217894362
4996,4996.0,0.2671875,0.2671875,17.3562602873,0.0051392315075,0.0,4.64793267615,12.8709563829,6.09140649425,1.13517018145
4273,4273.0,0.268359375,0.268359375,15.6276842484,0.00366493713606,0.0,2.17902341634,16.8199355751,3.69891815743,1.44173166871
936,936.0,0.26953125,0.26953125,12.8137236958,0.00402408139971,0.0,2.47352442485,3.36835632909,5.12716870469,0.909882060422
7330,7330.0,0.271484375,0.271484375,12.3586268618,0.00386853537147,0.0,0.8643272589,12.2235396031,5.25274832861,1.76219182125
4062,4062.0,0.27578125,0.27578125,13.4946241153,0.00530411482144,0.0,4.16111641583,15.5926496212,2.2999338261,11.7780837927
2366,2366.0,0.277734375,0.277734375,14.1349526836,0.00561121004154,0.0,2.67447319635,14.309678646,0.183995313563,3.17038546899
6040,6040.0,0.278125,0.278125,14.4362700707,0.00429631343567,0.0,1.23350676559,16.0595252881,4.74397823003,6.65010477403
8964,8964.0,0.28046875,0.28046875,3.93607883759,0.00447318147366,0.0,0.298281700621,13.40413332,1.28567082517,1.58014839629
4978,4978.0,0.280859375,0.280859375,13.4766428346,0.00416993560747,0.0,4.88045498009,5.54660251343,7.20181449561,1.86025196745
91,91.0,0.282421875,0.282421875,18.3723404451,0.00544396449026,0.0,0.196697865313,19.7763716656,1.18029966651,12.3158448834
9968,9968.0,0.283203125,0.283203125,17.7032921858,0.00514869005944,0.0,4.08939438963,11.5654995129,3.93085493219,2.00557757024
1070,1070.0,0.29140625,0.29140625,14.564290664,0.00536076474581,0.0,3.73106089804,7.68154131329,1.39337242065,8.78261368709
6400,6400.0,0.29375,0.29375,19.067208007,0.00529972042588,0.0,3.8101820122,15.0485306255,1.06372209382,6.36405323877
501,501.0,0.296875,0.296875,18.6213010271,0.158611094447,0.0,0.0108963594249,0.686450271883,9.94725130652,1.14599206201
2592,2592.0,0.29765625,0.29765625,4.53329328801,0.00657147517453,0.0,0.556050026089,10.808175331,4.19988342886,1.25400426837
240,240.0,0.298046875,0.298046875,5.07170508472,0.00488457944318,0.0,4.74207973445,17.0141689169,8.46470967424,0.425294709065
650,650.0,0.2984375,0.2984375,2.54009055534,0.00269629903107,0.0,0.399944520308,4.55874866641,8.9498523453,11.664396416
2550,2550.0,0.29921875,0.29921875,2.80798499647,0.00328214457556,0.0,3.12197864724,11.6590910375,8.82738704996,2.1185601367
2650,2650.0,0.299609375,0.299609375,9.35861210016,0.00498971572178,0.0,2.74798137944,10.1514366883,2.28121246145,4.60031928858
4865,4865.0,0.303125,0.303125,16.2501513128,0.00743742678517,0.0,3.68206044627,8.18609178221,4.18925917264,11.9625553695
3651,3651.0,0.304296875,0.304296875,16.6560431986,0.0056359162087,0.0,3.14553898068,13.8747085343,7.62431274498,2.51904662996
5006,5006.0,0.30546875,0.30546875,19.1460380041,0.00903361455751,0.0,2.1444619028,19.7986542454,4.91265168355,0.0227541211959
833,833.0,0.30625,0.30625,18.8038262809,0.0060429803481,0.0,3.6235416475,19.522525665,9.4888903438,12.1968995895
7833,7833.0,0.30703125,0.30703125,10.1839995723,0.00722615636845,0.0,4.07875125031,12.581242635,2.48115137342,7.10239917885
5991,5991.0,0.30859375,0.30859375,11.267155627,0.00742155353092,0.0,4.02732702447,10.2738115393,1.4776942354,1.44837316023
9147,9147.0,0.30859375,0.30859375,16.3846595625,0.00509453149876,0.0,4.10729532249,3.82767986539,8.1725151821,2.29767570983
814,814.0,0.31171875,0.31171875,14.4573255089,0.115180776715,0.0,0.0095624830431,1.32365873106,7.86522721129,12.3163409699
9964,9964.0,0.31328125,0.31328125,17.0688962499,0.0103530586947,0.0,4.84354094799,11.5831199395,5.66484740494,1.8800288936
303,303.0,0.313671875,0.313671875,3.84635883978,0.0037882937321,0.0,0.454110402378,18.5112081309,0.72745992578,10.1894639993
7584,7584.0,0.316796875,0.316796875,12.3588024808,0.00562683491256,0.0,1.48451773585,17.6980685456,2.99450892711,2.00023557431
3516,3516.0,0.319140625,0.319140625,6.94292580499,0.00758058231507,0.0,2.4975728581,17.8356625959,9.25255329459,10.7393739414
1084,1084.0,0.3203125,0.3203125,15.3864811498,0.00762247754744,0.0,3.43290663368,16.6837918367,7.02519757124,1.7354794879
3209,3209.0,0.32421875,0.32421875,14.382334315,0.00588568052957,0.0,4.52576875116,7.82559098174,1.2412062894,2.22917134323
3533,3533.0,0.325390625,0.325390625,17.4716202881,0.00687562476598,0.0,4.61860828407,3.63183461746,0.236196434916,2.27098242934
4386,4386.0,0.327734375,0.327734375,13.3341275458,0.0085706898497,0.0,4.74360001627,8.08923385122,3.43616793198,1.66489028965
5452,5452.0,0.33125,0.33125,13.3329145372,0.00609627726886,0.0,4.76210908723,8.11881953965,3.45820747534,1.6699772688
669,669.0,0.33203125,0.33203125,18.3744031322,0.00443808686414,0.0,4.96542314491,2.40421271039,2.32725793158,0.00669050505697
5479,5479.0,0.334765625,0.334765625,8.3951393534,0.00561840346562,0.0,3.91768514533,6.15924089736,1.29054721453,1.88877136099
5645,5645.0,0.33671875,0.33671875,12.8755763124,0.00538957316383,0.0,0.900808137773,8.43072835812,3.21144572986,2.69789289443
8,8.0,0.33984375,0.33984375,19.3595013813,0.00667165385352,0.0,2.46625552177,9.2622760626,1.35257948529,9.65605214509
3156,3156.0,0.341796875,0.341796875,18.4142280773,0.0120038589378,0.0,0.680796892375,18.7648127007,3.55042764417,0.294927889156
1160,1160.0,0.34375,0.34375,13.9130014422,0.00622214514612,0.0,1.46490043131,5.51772596513,9.16634348857,3.67033440769
616,616.0,0.345703125,0.345703125,19.7674048944,0.00697727565744,0.0,4.88480255798,17.084244914,9.12123716676,0.111409773624
967,967.0,0.34765625,0.34765625,16.8454536675,0.0223420087341,0.0,0.00600953831183,1.61895274313,6.65176581284,0.218335319243
7291,7291.0,0.3484375,0.3484375,2.71513023781,0.00503783882288,0.0,0.296029118694,14.1863438571,0.656046467716,8.8888729109
95,95.0,0.3484375,0.3484375,18.6483330806,0.0074057421355,0.0,4.88077869209,16.0086807808,0.601697497858,1.40701176507
3028,3028.0,0.348828125,0.348828125,2.03828610375,0.00322578682359,0.0,4.82198182259,19.7154007937,9.03420077199,4.77313209331
4843,4843.0,0.351171875,0.351171875,14.5691889247,0.0079448326018,0.0,0.0299179939339,0.901329107898,0.424917767598,5.68830944681
5632,5632.0,0.3515625,0.3515625,18.8069462582,0.00760610937472,0.0,3.689765046,8.57812813626,1.22094063165,2.06465754115
9453,9453.0,0.3578125,0.3578125,19.6313993035,0.00957106242843,0.0,2.64561792753,15.4420439691,8.78707146325,2.02182223135
1192,1192.0,0.359765625,0.359765625,14.161354344,0.00834913838424,0.0,0.0299817485244,10.0206840108,7.93780182065,3.57884030249
8038,8038.0,0.362109375,0.362109375,1.38095776309,0.00176455481172,0.0,2.40908640546,4.15637330288,1.67521977381,5.3236969981
8642,8642.0,0.365625,0.365625,11.0662442075,0.0067134141719,0.0,3.71688529242,5.09306109951,7.20622820855,0.445141224181
8980,8980.0,0.36640625,0.36640625,14.2577032671,0.00542798292436,0.0,4.17825799416,4.36849514796,8.81262319161,11.4428008034
6937,6937.0,0.367578125,0.367578125,11.6694339956,0.00954237069424,0.0,4.24785050604,9.29271941394,0.0954231178392,1.52673792921
9079,9079.0,0.36796875,0.36796875,6.32538954598,0.00698240681054,0.0,0.0857936946106,2.62767669039,1.44252802128,4.88624398584
2114,2114.0,0.368359375,0.368359375,17.8361623801,0.00890835397438,0.0,4.71100494875,5.40413330093,4.86680340664,2.59798108792
1707,1707.0,0.368359375,0.368359375,16.8809385438,0.00992933114074,0.0,3.69937111692,13.1601558298,5.55854089019,2.94346477241
7899,7899.0,0.371484375,0.371484375,16.8300857375,0.00997243675291,0.0,3.54097921004,14.6170843514,5.97618693211,2.27506677219
6896,6896.0,0.373046875,0.373046875,13.9103317409,0.00907737032018,0.0,1.45981763124,4.11676276135,5.47790744197,0.973729701982
354,354.0,0.373828125,0.373828125,2.26614958457,0.00457531579524,0.0,0.372350940575,19.5173789604,3.49198405778,12.4254666221
7296,7296.0,0.37421875,0.37421875,4.84943060393,0.0929184016312,0.0,0.0275470742021,0.111315177369,0.659908824904,5.63068013109
9202,9202.0,0.375,0.375,8.28783112946,0.00676866536588,0.0,4.986260833,4.46961515402,0.995724898515,11.0662637621
7245,7245.0,0.376171875,0.376171875,19.2957473785,0.0100594977829,0.0,4.82290722583,11.9511572213,6.79418794692,0.799089203823
235,235.0,0.376171875,0.376171875,1.59964783956,0.684541581841,0.0,0.0247031223445,0.738613087353,0.333637683167,0.682283133727
9430,9430.0,0.377734375,0.377734375,1.71445633037,0.978840161731,0.0,0.0139894091807,1.96102398739,8.72000972701,0.138994804992
6414,6414.0,0.378125,0.378125,7.89887086145,0.00693448385728,0.0,3.61538607799,15.2903622812,4.94436212964,12.2992109198
8433,8433.0,0.384375,0.384375,16.3738196245,0.00791762788443,0.0,0.189971387642,19.8089729506,1.30731026648,2.22469596601
2689,2689.0,0.385546875,0.385546875,7.39830780087,0.0111107306097,0.0,3.56283762641,8.3735552019,6.5151578053,8.21345391509
8900,8900.0,0.3859375,0.3859375,18.1554449826,0.00957764125511,0.0,1.81830171119,19.6120716168,1.11256037771,2.1886169197
3182,3182.0,0.38984375,0.38984375,15.1260380232,0.00881786964599,0.0,4.92610448832,11.3018221247,0.128841826545,3.21913112448
2310,2310.0,0.38984375,0.38984375,19.5458407752,0.00925868007226,0.0,0.270047580451,9.03706324322,4.49982491768,1.37505791805
9225,9225.0,0.391015625,0.391015625,1.90591016086,0.00492388121979,0.0,0.163246592123,19.9098305039,7.13682468914,3.07680238994
9257,9257.0,0.391796875,0.391796875,13.9783143136,0.00912523692162,0.0,3.20282873551,19.9260543617,5.86864103502,1.14939247238
7889,7889.0,0.3953125,0.3953125,12.2907443895,0.0104911760946,0.0,4.55172598741,7.85678272895,5.23705316766,2.38356601876
9294,9294.0,0.39609375,0.39609375,19.4754693089,0.00617414868477,0.0,4.97821651733,2.48180785664,4.18486794516,2.12450348609
5179,5179.0,0.398828125,0.398828125,14.4165438396,0.00794269590128,0.0,4.94909578876,11.4322447417,3.28325771835,1.66251756923
5478,5478.0,0.40078125,0.40078125,11.3959337294,0.00708761833465,0.0,2.28566401762,2.30100023145,7.2784762004,7.87302941147
9585,9585.0,0.4015625,0.4015625,17.329366803,0.0118531473776,0.0,4.79320020252,8.68249434934,6.80818011597,2.35492498011
8489,8489.0,0.403515625,0.403515625,8.34802510345,0.0114850470457,0.0,3.67082059377,13.904730286,2.82929591394,11.892476248
7139,7139.0,0.40390625,0.40390625,16.9980596201,0.00990541023516,0.0,3.11985407147,3.80768239049,5.915684249,1.68479197684
321,321.0,0.405078125,0.405078125,17.4668250015,0.00863829038821,0.0,0.0366441119988,19.0596791092,4.2887263443,1.03418084813
9948,9948.0,0.40703125,0.40703125,2.50144706107,0.00818507086156,0.0,0.274345373116,19.8317979934,7.02724287511,3.0341889268
92,92.0,0.408203125,0.408203125,17.683962818,0.318941823254,0.0,0.0227732235025,0.88163188177,9.7129747505,0.461322366471
6066,6066.0,0.40859375,0.40859375,17.4174353978,0.0122882864347,0.0,0.819643128272,19.2247221981,0.891363484896,3.10756043361
8727,8727.0,0.41015625,0.41015625,1.55066151488,0.556189469996,0.0,0.0145969072227,5.10634142411,4.33956891781,7.61953374197
3307,3307.0,0.411328125,0.411328125,11.3700535297,0.00923970607933,0.0,2.52620090857,14.1741756382,6.1015717249,0.50205849417
1424,1424.0,0.41171875,0.41171875,10.8881511039,0.0112939513523,0.0,2.8158934275,16.8322684435,9.5893216171,0.34426059277
9544,9544.0,0.4125,0.4125,14.8844298155,0.00928625924336,0.0,2.6178990414,8.91854337858,0.948315460513,0.645627196363
3512,3512.0,0.41328125,0.41328125,19.8528567095,0.0143936186215,0.0,4.45391221291,12.7464596528,6.19218226296,11.9386483949
7045,7045.0,0.413671875,0.413671875,17.2996071642,0.00914388601818,0.0,4.02364041056,8.16775787501,1.13959866174,1.68747261651
6544,6544.0,0.41796875,0.41796875,10.393649373,0.00904329543268,0.0,1.33852721636,4.50443139055,9.8866407874,8.35794339074
450,450.0,0.4203125,0.4203125,17.2583447333,0.0119595316452,0.0,0.0704830849567,19.5901941778,3.69389547683,1.41514285303
8147,8147.0,0.4234375,0.4234375,15.4812583021,0.0126248766132,0.0,4.70196870174,8.74240630316,5.36361299001,0.721899517933
1290,1290.0,0.423828125,0.423828125,12.8601637324,0.0120090086371,0.0,3.92237311467,13.5466133134,8.78676165454,1.98562122424
210,210.0,0.424609375,0.424609375,2.42909888285,0.00308587217467,0.0,0.208648544258,2.17338787056,3.18103139311,0.146812625672
6114,6114.0,0.425,0.425,17.439867699,0.0112958026658,0.0,3.76492966291,18.8391169594,3.7460739327,2.80858366392
8769,8769.0,0.428125,0.428125,4.60483522509,0.00958564797302,0.0,1.39479327877,15.5766993901,4.60286933044,2.70881611302
5087,5087.0,0.429296875,0.429296875,14.7355316253,0.0106010328427,0.0,4.30982428625,11.0575346716,2.48986633867,1.48276819879
149,149.0,0.43125,0.43125,6.89127302149,0.517779517289,0.0,0.0409255031998,0.254555471747,4.36724714635,5.4907273961
4781,4781.0,0.43203125,0.43203125,9.17404456147,0.00651477653806,0.0,3.43697180059,2.28870169207,1.61372909669,3.37031069943
7288,7288.0,0.433203125,0.433203125,17.6275237668,0.0102908316204,0.0,4.25294997648,17.0071167807,9.70372156348,6.17865017162
7663,7663.0,0.433203125,0.433203125,17.164240117,0.0121487508689,0.0,4.21935411838,11.3099459665,9.74191886551,2.56401647591
140,140.0,0.434375,0.434375,19.5431179239,0.0140868588798,0.0,4.23427832448,19.8310588967,0.712036275893,12.1992088803
8888,8888.0,0.437109375,0.437109375,1.70249075359,0.0036916978811,0.0,4.79994652812,14.7464339697,5.04893648723,4.41944281201
4242,4242.0,0.437890625,0.437890625,13.8785037731,0.0508025785909,0.0,0.0248946880132,0.972270606629,3.2812972401,1.27216073805
8911,8911.0,0.43984375,0.43984375,17.5194432624,0.0118827204425,0.0,3.9392119864,15.0581508954,9.88313843787,1.65263345922
3330,3330.0,0.440234375,0.440234375,1.28785191856,0.0029523149391,0.0,1.69921821588,16.0915099426,4.98555291131,9.21818971153
3238,3238.0,0.442578125,0.442578125,6.9961221646,0.0121281944219,0.0,2.12204602293,5.55134070588,2.50016837872,7.05635392804
3132,3132.0,0.44296875,0.44296875,14.7273694434,0.0119101118651,0.0,4.89852449138,3.71266429476,6.70781114393,1.49283231662
3700,3700.0,0.44375,0.44375,10.9591597384,0.0107140287285,0.0,2.30499787434,6.30439292371,3.49807190201,12.5104966599
8658,8658.0,0.444140625,0.444140625,19.9975254333,0.0109683914745,0.0,2.78359600153,16.2806604045,1.65565032591,2.19793427091
1291,1291.0,0.44765625,0.44765625,11.3166485164,0.00770372650286,0.0,1.42407226371,2.10692841397,5.59419504238,3.45272156336
813,813.0,0.44921875,0.44921875,19.2802005129,0.177370151764,0.0,0.026014051296,0.99976628553,9.53775363553,0.0418101935781
365,365.0,0.451171875,0.451171875,7.04647150749,0.839278008673,0.0,0.0437303923876,0.0369209373572,0.0302888232182,1.67484630869
3962,3962.0,0.4515625,0.4515625,10.3198263147,0.0121305254056,0.0,3.02635139357,9.58411966884,1.30102303596,0.490033605081
1634,1634.0,0.4515625,0.4515625,18.8736612969,0.0115085213223,0.0,0.666202407375,4.93218100748,4.64546354369,2.74837924007
8919,8919.0,0.45234375,0.45234375,12.340655222,0.0111111955873,0.0,3.1842477217,4.6477026998,1.84039222147,10.4324119624
5892,5892.0,0.454296875,0.454296875,16.948739518,0.0119220094201,0.0,4.99115054479,8.88103938865,8.6447605754,0.570674113385
1102,1102.0,0.4546875,0.4546875,18.9437823998,0.0101965802106,0.0,0.824575299819,13.3447740715,2.84478925629,5.94076872258
607,607.0,0.45703125,0.45703125,19.6837400846,0.0109146691003,0.0,0.524678652015,10.2223986703,9.77356067309,0.42922037723
1008,1008.0,0.45859375,0.45859375,3.04574945403,0.00808687891804,0.0,4.38190514054,19.9329517401,0.301280746737,11.6818329482
6941,6941.0,0.459375,0.459375,16.6772550134,0.0134513707731,0.0,4.84808232402,11.0143491162,4.77407982408,1.85920116557
1859,1859.0,0.4609375,0.4609375,3.78341418453,0.0115926971161,0.0,3.71629711529,3.65219308478,7.15627911847,12.2142534396
6591,6591.0,0.462890625,0.462890625,4.22779952006,0.0126212972462,0.0,4.58668714337,17.6438084137,7.78354778154,4.38044661771
9162,9162.0,0.463671875,0.463671875,14.0726818891,0.0067795162775,0.0,4.66135885391,2.57365923165,1.16851467579,3.90666233895
8666,8666.0,0.465234375,0.465234375,5.37125320636,0.0060740982385,0.0,4.24155734413,3.18394915356,0.0262671650962,0.200967273798
812,812.0,0.468359375,0.468359375,0.315544957432,0.161178559114,0.0,0.056167971217,19.4439692239,9.54550017702,11.7766974066
5133,5133.0,0.469140625,0.469140625,11.833622887,0.00136065746429,0.0,4.54838215683,0.542631048509,4.37802412895,1.66834021499
7366,7366.0,0.469140625,0.469140625,4.12351049269,0.00636196540071,0.0,2.7736135409,1.59958311706,9.51498951719,3.96416387384
9965,9965.0,0.4703125,0.4703125,2.95676525194,0.0116753469304,0.0,3.09484391456,9.41962937451,1.57457625183,1.27807633493
7097,7097.0,0.470703125,0.470703125,0.0632223022127,0.305535422408,0.0,0.0552017558392,13.2113508564,5.26364269695,9.8542334887
117,117.0,0.471484375,0.471484375,17.5333395163,0.593159091511,0.0,0.0168062543512,1.74073686318,9.88762812527,0.162316093451
6118,6118.0,0.473046875,0.473046875,16.1006289299,0.0142210745303,0.0,1.33108829553,4.55332820866,8.52148058839,3.23605989116
659,659.0,0.4734375,0.4734375,0.43057989233,0.0239806360238,0.0,0.0618638907951,0.551882609844,1.87642467444,10.6098409791
2591,2591.0,0.473828125,0.473828125,15.050468669,0.00993882225058,0.0,0.996022210308,6.74803285839,3.14316225969,11.524066319
1736,1736.0,0.473828125,0.473828125,4.78971664867,0.0110536296433,0.0,0.105098142643,14.1674580158,8.02785572348,10.9906723487
