,trialId,RateOfPheromoneDecay,foodDist,UninformedSearchVariation,RateOfLayingPheromone,RateOfInformedSearchDecay,ProbabilityOfSwitchingToSearching,RateOfSiteFidelity,fitnessScore,fitness,ProbabilityOfReturningToNest
645,645.0,9.99999998599,0.0,6.94575257363,17.3283467382,4.99999999985,0.773643087462,17.0230733714,0.743359375,0.743359375,0.00323721797501
46,46.0,10.0,0.0,12.4442761698,0.377175560443,4.53494136914,0.976042106285,19.5805390503,0.743489583333,0.743489583333,1.51981978206e-10
574,574.0,9.99999999515,0.0,7.34625830375,0.77505656801,5.0,0.0126513752951,0.213658067217,0.743489583333,0.743489583333,8.28134642698e-14
76,76.0,10.0,0.0,9.95765573162,0.196634734856,2.77318738633,0.026786462633,14.5712174272,0.743489583333,0.743489583333,5.2251414045e-05
2203,2203.0,10.0,0.0,7.83629935111,10.9759301261,4.99840318884,0.486704580658,7.37638081936,0.74375,0.74375,0.00206697344642
2739,2739.0,9.84357104445,0.0,11.4214829358,19.7476679826,2.01588229913,0.944970784399,0.384270270278,0.743880208333,0.743880208333,3.60431770351e-10
611,611.0,6.34107528957,0.0,11.8976462433,2.21922442092,4.99995415548,0.0818037794733,19.7940635593,0.743880208333,0.743880208333,2.67134677884e-14
2497,2497.0,9.99999979252,0.0,9.9880411686,9.97771427957,5.0,0.441694962709,18.2996345896,0.744010416667,0.744010416667,1.07947026245e-11
2289,2289.0,9.99999982617,0.0,10.0780703858,17.2501289854,4.99999937157,0.664675162975,19.9006173139,0.744010416667,0.744010416667,5.86544018008e-14
1237,1237.0,9.99999999981,0.0,8.74154962891,4.66056859597,4.98718473952,0.769753400204,14.2113892374,0.744140625,0.744140625,0.00140722857237
536,536.0,9.22037660479,0.0,12.1325710422,2.07621982564,4.77426444402,0.141480405345,2.53317287718,0.744401041667,0.744401041667,1.57097954616e-06
348,348.0,8.40494716748,0.0,12.0144411038,1.36228741572,4.99757017472,0.933977967327,19.7800674785,0.744401041667,0.744401041667,2.03728097914e-13
2529,2529.0,10.0,0.0,11.0565653858,7.52927282217,5.0,0.952867594019,2.54937917742,0.74453125,0.74453125,2.16414201436e-09
884,884.0,7.88376588387,0.0,10.1339086522,16.6396223849,5.0,0.962119059472,19.6920297593,0.744661458333,0.744661458333,2.05578057413e-13
528,528.0,10.0,0.0,12.4799344209,19.8194972388,4.99999999725,0.083603384373,0.055643185611,0.744791666667,0.744791666667,2.82680905648e-14
178,178.0,10.0,0.0,6.23618866096,0.189676655854,0.79304061267,0.988320279807,16.8081746523,0.745572916667,0.745572916667,1.52195232251e-14
336,336.0,8.71742665991,0.0,12.0970997711,0.239289699187,4.96227864326,0.0905356895729,19.4802650319,0.745572916667,0.745572916667,9.53606881275e-05
2318,2318.0,9.99853829601,0.0,10.6746623237,15.6280104094,5.0,0.387977602526,2.70911669844,0.745703125,0.745703125,7.23788115831e-09
2085,2085.0,9.99994812793,0.0,10.1947125249,6.54208540668,5.0,0.688631742884,5.83794204106,0.745833333333,0.745833333333,5.36903989124e-09
1133,1133.0,9.99999999866,0.0,10.8514619934,0.402770995793,4.99999340301,0.0343739781222,6.84018704727,0.745833333333,0.745833333333,4.84649254769e-07
720,720.0,6.33120714582,0.0,0.998374332505,0.988405574476,5.0,0.0217658526916,19.6610032338,0.745833333333,0.745833333333,9.46111659775e-05
680,680.0,9.99999036788,0.0,10.6801557904,4.10686365131,5.0,0.455722351108,3.5277148599,0.745963541667,0.745963541667,5.64771187069e-07
556,556.0,9.99995355351,0.0,2.5676259602,19.3762720572,5.0,0.021404976877,1.39751804586,0.74609375,0.74609375,2.89639412533e-14
1352,1352.0,9.97936167259,0.0,9.84772150367,5.9961360953,4.99698015045,0.895504656761,4.90425071751,0.746223958333,0.746223958333,0.000265868966218
2367,2367.0,9.97730935696,0.0,12.4901594537,0.282513303692,2.36092165226,0.997929559026,16.4096136484,0.746223958333,0.746223958333,2.5679489603e-13
750,750.0,9.95846492972,0.0,11.507570936,19.8606643602,5.0,0.930383926966,1.49171287467,0.746223958333,0.746223958333,1.89587699641e-13
721,721.0,10.0,0.0,1.51012949509,19.7996671467,4.99915892429,0.015035736932,0.0325188543051,0.746223958333,0.746223958333,1.78976138094e-14
1032,1032.0,10.0,0.0,10.9775627329,2.30909196066,4.99986859276,0.708650219986,16.497165546,0.746354166667,0.746354166667,4.43421410998e-05
2528,2528.0,10.0,0.0,9.64238481041,9.105712346,4.99970484153,0.961811008388,10.2503571603,0.746484375,0.746484375,1.16455092744e-08
2738,2738.0,5.92576275905,0.0,10.1238959139,10.0560183291,4.98516708151,0.257774089872,17.1533949962,0.746484375,0.746484375,7.58464267853e-07
672,672.0,10.0,0.0,12.5380462613,17.3787417626,4.51619466704,0.0460422312696,0.512777593283,0.746614583333,0.746614583333,6.36491905639e-14
401,401.0,9.99220817285,0.0,9.94587601711,12.5017788494,5.0,0.95588183315,6.92313072567,0.746614583333,0.746614583333,1.5517887158e-06
654,654.0,3.69152944768,0.0,4.78255687398,12.4870280035,5.0,0.0140480071394,0.495681452606,0.746744791667,0.746744791667,4.97962818348e-14
829,829.0,10.0,0.0,12.3691419141,0.842723688641,5.0,0.761212438132,19.6419319692,0.746875,0.746875,6.23967674038e-14
714,714.0,10.0,0.0,10.5084086313,18.0362228564,3.62813415065,0.983836066687,3.37935197402,0.747005208333,0.747005208333,1.26579709585e-14
2685,2685.0,9.99999390097,0.0,10.0598131039,8.43514975478,4.99999824591,0.698696006829,6.82049173539,0.747005208333,0.747005208333,1.01433634514e-12
2798,2798.0,9.99999969585,0.0,9.95437620006,17.1080251565,4.99999999879,0.602487218398,12.5380365604,0.747135416667,0.747135416667,9.58895514431e-09
1432,1432.0,10.0,0.0,10.2410258619,3.72491825148,5.0,0.654631428202,8.07269888833,0.747265625,0.747265625,1.97377337942e-14
473,473.0,9.99988566815,0.0,12.529203575,6.95233519847,5.0,0.918406931883,0.153287425804,0.747265625,0.747265625,3.8850839548e-14
219,219.0,10.0,0.0,12.1657302636,0.0128690603971,4.66243586181,0.0790892645924,11.9477781975,0.748307291667,0.748307291667,1.37329020829e-13
2505,2505.0,9.99999995921,0.0,10.3029119177,3.49728341564,4.99999999986,0.408843611782,4.4583800404,0.7484375,0.7484375,4.77025025802e-05
887,887.0,8.78569540177,0.0,11.1576287112,0.230660296033,5.0,0.0412948434246,1.31593770871,0.748567708333,0.748567708333,1.16348501084e-06
2093,2093.0,9.96039685618,0.0,12.3321473859,10.3021028957,4.99999896249,0.664220111623,1.05733814903,0.748697916667,0.748697916667,1.33646490372e-09
1132,1132.0,9.99999837314,0.0,9.29383495567,14.0245373387,5.0,0.508123739035,11.8217543783,0.748828125,0.748828125,0.000698488415601
1326,1326.0,9.99999999993,0.0,10.7192091049,3.06345493733,4.99999999714,0.335503850783,5.43278093525,0.749088541667,0.749088541667,6.89771570339e-09
144,144.0,3.31544529757,0.0,11.9294331837,1.08806583285,4.74020206911,0.978635854034,15.0274853027,0.74921875,0.74921875,1.44988423366e-14
744,744.0,9.8389743863,0.0,11.122565201,1.97455563927,5.0,0.856683439476,19.5197005849,0.749348958333,0.749348958333,8.68722837729e-14
2775,2775.0,9.99999999999,0.0,2.06110626138,19.3156194032,5.0,0.03061453449,18.9909059949,0.749609375,0.749609375,6.92672745743e-14
1219,1219.0,9.9998619077,0.0,8.32041923585,19.4129747361,4.99999995788,0.0389395470747,18.8978298242,0.749609375,0.749609375,1.55937854374e-06
2726,2726.0,9.99999954217,0.0,11.5069885594,1.2418279208,5.0,0.620440719114,10.0600473447,0.749739583333,0.749739583333,7.2608960241e-05
490,490.0,9.82134985534,0.0,12.417632631,0.624081029274,4.99876503468,0.0582819675468,17.3320955302,0.75,0.75,4.06043484256e-13
172,172.0,8.31141751619,0.0,12.0587567502,18.8423510825,4.99984609682,0.264261455155,0.663832424224,0.750390625,0.750390625,4.29639173167e-14
1280,1280.0,9.99999858478,0.0,10.0193981536,13.2379495568,5.0,0.713166689393,18.9635649955,0.750390625,0.750390625,1.27720540432e-09
446,446.0,9.99999999978,0.0,12.3453592493,1.81210667371,5.0,0.0625555215914,3.00056827553,0.750390625,0.750390625,1.38747087685e-14
599,599.0,10.0,0.0,12.3590113155,0.271702353549,5.0,0.773847872913,16.3075814046,0.750651041667,0.750651041667,1.33192601979e-13
2435,2435.0,10.0,0.0,0.435332527255,7.20322770348,4.99999335344,0.835485477343,7.4738769771,0.750911458333,0.750911458333,0.00651462380855
783,783.0,10.0,0.0,12.4237512859,15.6225500849,4.99984894904,0.773939656062,0.253403742879,0.751041666667,0.751041666667,1.22187162317e-14
936,936.0,6.10397669455,0.0,11.5149239164,12.8168617719,5.0,0.913992212169,0.613313008295,0.751041666667,0.751041666667,3.33050720409e-13
567,567.0,9.62375722022,0.0,12.16544876,0.0932998834507,4.71176840247,0.0674320779291,5.06892073788,0.751041666667,0.751041666667,3.49004210696e-14
529,529.0,10.0,0.0,12.2155073947,17.9821936043,1.44681317966,0.517894923168,0.495840881999,0.751302083333,0.751302083333,1.77952490628e-14
541,541.0,10.0,0.0,11.8767345003,17.0416135229,5.0,0.174953368551,1.32328874702,0.751302083333,0.751302083333,1.07793601258e-14
1358,1358.0,9.93313802626,0.0,12.3682448846,0.836502544381,5.0,0.29961619381,17.1848179238,0.751302083333,0.751302083333,4.64203735158e-10
384,384.0,10.0,0.0,12.0308858787,19.2334675272,5.0,0.15396087141,0.410516419649,0.751302083333,0.751302083333,3.7381244111e-14
620,620.0,1.43771809146,0.0,11.5219823744,0.18155579285,4.36572904046,0.089040498354,0.954818815623,0.7515625,0.7515625,2.96965343653e-13
498,498.0,9.57529056086,0.0,12.4996935176,0.751533540826,5.0,0.793142119118,1.29866319825,0.7515625,0.7515625,1.4289411955e-12
951,951.0,8.95787955701,0.0,9.54534308688,19.6274094135,5.0,0.924322784752,18.9451895658,0.7515625,0.7515625,0.000364597202152
323,323.0,10.0,0.0,11.6067560483,0.00332924517804,5.0,0.0526028388174,1.37011375955,0.751692708333,0.751692708333,1.20229567874e-14
2921,2921.0,9.9999999829,0.0,12.0000565638,0.789460581385,5.0,0.812702028068,11.1726376792,0.751692708333,0.751692708333,4.30162269458e-10
470,470.0,9.55109554222,0.0,12.4789958799,0.200622865638,5.0,0.850199239742,5.99408290115,0.751822916667,0.751822916667,3.07172381827e-14
192,192.0,10.0,0.0,0.944419959616,0.47848564495,5.0,0.312370702481,19.005106075,0.751953125,0.751953125,0.00377553750967
2832,2832.0,9.99999999902,0.0,10.4724308785,13.7797625253,4.05240876231,0.983668100289,3.0684707378,0.751953125,0.751953125,8.61397065927e-11
1623,1623.0,10.0,0.0,9.4950031738,16.8886783138,4.99997750438,0.868089761997,13.4744391156,0.752083333333,0.752083333333,6.97160021071e-09
1050,1050.0,9.97343846441,0.0,9.65163472124,15.6620914028,5.0,0.79301879793,14.9286050623,0.752213541667,0.752213541667,5.75502864652e-11
766,766.0,10.0,0.0,12.5352780235,19.708549428,4.12992837652,0.582964367719,0.0423220650562,0.75234375,0.75234375,2.49238686393e-14
2531,2531.0,9.63024644105,0.0,10.1196198849,11.0912755077,5.0,0.156890652137,6.92205561235,0.75234375,0.75234375,5.4383599407e-05
2630,2630.0,9.99999999873,0.0,12.4305419722,16.2768881122,4.9770116828,0.464054026715,0.379296071308,0.752604166667,0.752604166667,1.07672931719e-10
303,303.0,9.28951842316,0.0,12.5300141404,0.435061981675,5.0,0.943981258583,1.19443271644,0.752734375,0.752734375,5.48914109304e-10
141,141.0,10.0,0.0,11.8256377559,0.806649518685,5.0,0.170707666096,0.125350178548,0.752734375,0.752734375,1.16417928162e-14
533,533.0,9.43549915679,0.0,12.2247239634,2.9554397981,4.96400356605,0.96427681371,0.302311851422,0.752734375,0.752734375,1.64856131056e-12
820,820.0,8.2095458865,0.0,12.1193490125,18.798640607,5.0,0.812009868862,0.67624274594,0.752734375,0.752734375,4.74388898326e-13
633,633.0,8.70790430834,0.0,0.0080698347953,4.35943168363,4.9999950067,0.0220513041114,19.3828565889,0.752864583333,0.752864583333,0.00094784076421
623,623.0,10.0,0.0,12.1065314314,0.345809953513,4.91518387468,0.996209969742,2.05230191783,0.752864583333,0.752864583333,1.45678960298e-14
2769,2769.0,9.99999960528,0.0,12.3646660072,0.576238780846,5.0,0.246426938859,19.2551196436,0.752994791667,0.752994791667,1.75132565132e-08
837,837.0,10.0,0.0,11.8762863084,18.3896430368,5.0,0.551888955009,0.148724111437,0.752994791667,0.752994791667,2.24806391933e-07
562,562.0,9.94878752204,0.0,0.517546508485,0.177384947445,0.788250063652,0.824287652547,0.720069877706,0.753125,0.753125,0.000646909476262
953,953.0,9.99834525366,0.0,12.2196753798,16.1324060811,5.0,0.106942544719,0.322123842627,0.753125,0.753125,1.04323776369e-13
217,217.0,9.997391045,0.0,12.0719283963,19.8400424104,3.59632143042,0.7248892575,0.442324052366,0.753255208333,0.753255208333,4.27636649714e-14
181,181.0,4.15846149993,0.0,11.9231517891,19.4874180903,5.0,0.875125632787,1.2084056268,0.753385416667,0.753385416667,1.85664687371e-09
73,73.0,10.0,0.0,11.3371382082,2.13811483339,4.98572757648,0.158594006655,0.228392470909,0.753385416667,0.753385416667,1.21418280051e-14
282,282.0,10.0,0.0,11.6388338381,0.187669213921,2.56358753169,0.964933976837,4.0619140457,0.753515625,0.753515625,1.00539336386e-14
2188,2188.0,10.0,0.0,9.48580499995,0.0697010651062,4.99980787324,0.0292976278969,12.1673421246,0.75390625,0.75390625,2.43053951414e-13
810,810.0,10.0,0.0,12.3906363143,16.2395711474,4.99999999926,0.862171272634,0.394755055682,0.75390625,0.75390625,2.25187570167e-14
211,211.0,2.64541089811,0.0,11.8382655684,17.3317055476,3.51429826462,0.923067353419,0.985565595837,0.75390625,0.75390625,9.61370647592e-07
1070,1070.0,9.99853432942,0.0,4.21247952129,11.0470639512,5.0,0.0268480310077,8.10810885882,0.754166666667,0.754166666667,0.00423748990258
849,849.0,9.95081178909,0.0,9.51824709198,19.4574575015,4.99999421708,0.994480207018,18.6353752459,0.754166666667,0.754166666667,0.000117644542921
2903,2903.0,10.0,0.0,6.64200719788,2.12395247573,4.99999307325,0.0113126355838,0.0645576503945,0.754296875,0.754296875,1.85773053833e-05
2634,2634.0,9.99999850033,0.0,9.80148528667,6.75990338441,4.99999994108,0.46645232255,13.484291537,0.754296875,0.754296875,7.0750108486e-07
1531,1531.0,9.99999999999,0.0,12.3098755092,6.134106537,3.09763021698,0.407350138072,1.05543626907,0.754296875,0.754296875,2.88368586837e-10
1666,1666.0,9.99999999999,0.0,10.1095819044,16.5060196763,4.9352800687,0.193296579117,5.61205360309,0.754296875,0.754296875,2.93242000346e-12
1594,1594.0,9.99999999886,0.0,6.72053572762,18.2737676848,4.99974052886,0.0360604776,18.9479839132,0.754427083333,0.754427083333,1.40498859961e-13
110,110.0,9.99999999194,0.0,0.978805740663,0.468091158467,3.92893488644,0.987329801339,18.6494657184,0.754557291667,0.754557291667,0.0036410524284
319,319.0,9.99999999667,0.0,11.6018066707,7.20706455482,5.0,0.966576386782,1.67871354538,0.754557291667,0.754557291667,2.21510184771e-13
2650,2650.0,9.99999996475,0.0,9.61671024316,13.4617654524,4.99999881582,0.602352655924,17.6656014866,0.7546875,0.7546875,3.39848871444e-14
466,466.0,10.0,0.0,11.8805062432,0.536219203933,4.45239895639,0.981003223944,16.5329530979,0.754947916667,0.754947916667,1.12055318091e-13
897,897.0,9.77014634139,0.0,11.485665208,0.146893272012,3.42865509935,0.313158816874,19.8447845328,0.754947916667,0.754947916667,3.35304072296e-14
913,913.0,9.99999999993,0.0,12.4863250405,0.0983492993163,3.28055659617,0.908170245588,0.535382201899,0.754947916667,0.754947916667,5.04199217067e-11
650,650.0,10.0,0.0,11.8395108963,0.290712608915,4.79791208935,0.639029629957,0.831834712957,0.754947916667,0.754947916667,4.03277594369e-13
1578,1578.0,9.99999994583,0.0,10.4371892279,2.27675436915,4.99999997607,0.673897176085,9.6397798366,0.755078125,0.755078125,1.29561923277e-11
42,42.0,10.0,0.0,10.3375851373,3.00705321713,5.0,0.206576273621,19.1935466281,0.755078125,0.755078125,5.61074757092e-13
866,866.0,10.0,0.0,12.2502913107,17.8846957133,5.0,0.847747311472,0.424207320746,0.755078125,0.755078125,1.90740475266e-14
212,212.0,9.99983800878,0.0,11.7234179083,0.706188513423,3.12262470969,0.978739423769,0.963692810093,0.755078125,0.755078125,2.57346422279e-09
1062,1062.0,9.99999999281,0.0,12.0619897412,0.763460440961,4.90671584034,0.250091008108,9.03404265545,0.755078125,0.755078125,1.3809392862e-07
2365,2365.0,10.0,0.0,10.819705592,0.0146027598277,4.99999999974,0.520910396313,2.70909948681,0.75546875,0.75546875,0.000202494822545
1323,1323.0,4.9674110268,0.0,10.0342402537,18.6863385241,4.97498601127,0.124709059891,13.4481948966,0.755598958333,0.755598958333,4.96669100008e-12
2125,2125.0,10.0,0.0,10.743898831,2.38613550838,4.68340409593,0.733550328136,3.89427570135,0.755598958333,0.755598958333,1.30650428019e-07
247,247.0,6.92117970164,0.0,10.9682169231,1.36558680764,5.0,0.955508805996,19.9717392723,0.756119791667,0.756119791667,0.000109128421091
862,862.0,8.98562917085,0.0,11.2480711819,0.0465540448615,4.16458070141,0.0612782085581,19.205645376,0.75625,0.75625,3.71894115646e-13
151,151.0,10.0,0.0,10.9130158484,18.6874162233,3.99109115452,0.86352437721,0.491351311639,0.75625,0.75625,1.83494080879e-14
176,176.0,9.99999999627,0.0,12.0284951889,18.5938510272,5.0,0.0956743133478,0.767210168994,0.75625,0.75625,4.17121658582e-14
4,4.0,9.99999999291,0.0,10.6855972939,12.8042626381,4.99999996711,0.0724066495895,8.88861179352,0.756380208333,0.756380208333,1.60865480345e-13
250,250.0,9.9999999387,0.0,9.72129785407,5.44011322476,4.99992626887,0.128220899944,14.3935858462,0.756380208333,0.756380208333,0.000243052578443
1545,1545.0,9.99999990252,0.0,9.52633575039,0.0246039827547,4.99999987536,0.518276020063,14.3301540877,0.756510416667,0.756510416667,2.93347455988e-05
2619,2619.0,9.85817058336,0.0,9.52244370578,6.2544033409,4.99999972218,0.444447412893,16.0936377102,0.756510416667,0.756510416667,6.0846193646e-13
555,555.0,9.911243379,0.0,10.0268722602,15.0733885237,4.99998444554,0.369333573912,3.22366100378,0.756640625,0.756640625,1.27409351421e-12
610,610.0,7.7198308481,0.0,10.8812738728,7.81324535637,4.92711741845,0.987050816413,0.163065183731,0.756770833333,0.756770833333,1.12184328134e-14
2243,2243.0,9.99998604251,0.0,8.22157140061,0.704832278567,5.0,0.0352581807723,3.18012885899,0.756770833333,0.756770833333,1.23955839837e-11
204,204.0,9.77106205231,0.0,9.73804336858,16.8710897835,4.99526684206,0.501960532606,5.1986866893,0.756770833333,0.756770833333,2.09804966129e-12
414,414.0,10.0,0.0,11.0593915359,1.49738321115,5.0,0.359301720482,0.417744052147,0.756901041667,0.756901041667,5.47861648568e-12
780,780.0,10.0,0.0,11.8814157624,1.38840616897,4.99999999988,0.912206207487,0.296861246278,0.75703125,0.75703125,3.50620986596e-10
399,399.0,9.99999999999,0.0,12.1096589439,0.668520767566,4.99999902739,0.987387754493,19.4085307835,0.75703125,0.75703125,3.52220167854e-14
307,307.0,9.99999999998,0.0,12.2031387361,19.639383427,4.99265100724,0.98352654823,0.426587229115,0.75703125,0.75703125,1.11086981512e-13
111,111.0,10.0,0.0,11.8045383056,2.55606707831,5.0,0.0603455738039,1.14761282703,0.75703125,0.75703125,1.04393197896e-10
1456,1456.0,9.74122268181,0.0,10.999719613,16.5240051899,4.99834031079,0.692293355453,1.57777610696,0.757161458333,0.757161458333,4.02816385578e-12
2307,2307.0,9.99999441059,0.0,9.84431965358,3.17212085413,5.0,0.570411533313,10.3385996198,0.757421875,0.757421875,1.2818476745e-06
741,741.0,9.99999999289,0.0,11.2879554741,0.126896163981,3.41631232208,0.095243853232,0.00564525198595,0.757421875,0.757421875,3.28105325329e-14
2005,2005.0,9.99999999977,0.0,9.79749858329,8.36906800361,5.0,0.250030325301,11.4439179229,0.757421875,0.757421875,1.93985565598e-14
13,13.0,10.0,0.0,9.59521564024,12.0906305313,5.0,0.723272204399,10.1199579239,0.7578125,0.7578125,1.02720583193e-07
2888,2888.0,9.99999999998,0.0,10.6810213831,2.20801374655,4.66290187954,0.896300616305,3.44850613698,0.7578125,0.7578125,4.58213488761e-05
535,535.0,9.48702177209,0.0,12.3506634266,2.37067794613,4.99793886814,0.208711418172,1.06320150122,0.757942708333,0.757942708333,3.28858624533e-14
44,44.0,9.99999999998,0.0,10.4727603533,3.34465807083,5.0,0.0692926954768,0.754001472558,0.758072916667,0.758072916667,4.04933554012e-11
576,576.0,9.99988042547,0.0,11.7055879614,0.639939916693,4.99999999665,0.0754088924309,19.6464172722,0.758072916667,0.758072916667,2.61904230815e-14
800,800.0,5.33741678654,0.0,10.9718229976,1.45704952056,2.80280039608,0.910862043915,18.3431888488,0.758203125,0.758203125,9.81238835796e-13
65,65.0,9.99230631223,0.0,10.9184156392,1.91860772656,5.0,0.0556729049486,19.652505666,0.758203125,0.758203125,5.88323248222e-14
900,900.0,10.0,0.0,12.0139703373,18.1416539572,5.0,0.0724627171618,1.69960928064,0.758203125,0.758203125,1.55596440096e-14
577,577.0,9.96173646784,0.0,1.7763270373,2.57564960175,1.85286956573,0.0527662994959,0.478676006081,0.758203125,0.758203125,0.00218548811791
691,691.0,9.99864787981,0.0,12.5007648272,19.0990654527,4.99999999994,0.980131954658,0.610739531329,0.758203125,0.758203125,5.69405784173e-13
1291,1291.0,10.0,0.0,9.75174559792,1.73372642021,4.97070511495,0.336292138516,3.32777621198,0.758333333333,0.758333333333,0.00068823423561
840,840.0,9.91997614488,0.0,11.5827370586,1.10509063183,4.79881645382,0.906559983056,0.676434740447,0.75859375,0.75859375,5.66474190681e-14
105,105.0,10.0,0.0,12.2694880883,3.57229008122,4.99996002393,0.981933542317,0.354615741034,0.75859375,0.75859375,1.46494473241e-14
174,174.0,9.98775344279,0.0,12.3322896648,1.74108154869,5.0,0.895788489292,0.601363369888,0.758854166667,0.758854166667,1.0150446546e-13
63,63.0,7.14534384361,0.0,0.238631855305,0.204132103669,5.0,0.0474013962236,19.9224827549,0.758984375,0.758984375,1.2267220695e-14
901,901.0,9.12784563358,0.0,11.2699229091,1.5424458004,5.0,0.335373963773,1.14411789401,0.758984375,0.758984375,2.27545437149e-14
2690,2690.0,10.0,0.0,11.4519875851,1.1644742053,4.9999656048,0.318987410822,12.3800686256,0.759114583333,0.759114583333,6.44787142204e-09
613,613.0,10.0,0.0,11.928328714,0.164518671452,4.72645312561,0.0449284682814,18.7264158541,0.759244791667,0.759244791667,1.50184306968e-13
674,674.0,10.0,0.0,11.2371039158,0.0162390426026,4.99999999995,0.0588601234924,19.7692785125,0.759244791667,0.759244791667,3.82765444825e-13
316,316.0,10.0,0.0,10.1497243357,18.256045408,5.0,0.0484808491695,0.775714262423,0.759244791667,0.759244791667,1.76694921861e-14
126,126.0,9.89080121785,0.0,1.48888178287,0.0262939644378,5.0,0.0254622456192,19.8996031054,0.759244791667,0.759244791667,1.96964994563e-14
230,230.0,10.0,0.0,10.510514461,0.451146056937,4.11666398096,0.973675798362,0.704660118883,0.759375,0.759375,6.3457466429e-13
2046,2046.0,10.0,0.0,0.792710002491,17.5436095747,4.99999989731,0.0611949680594,17.6220446761,0.759505208333,0.759505208333,0.00655835519385
726,726.0,10.0,0.0,11.7864876566,0.386448258811,5.0,0.89610708004,14.2464669684,0.759635416667,0.759635416667,1.0675019445e-14
2267,2267.0,10.0,0.0,9.76552549469,11.6367728294,4.99999999999,0.201190846987,4.73589330844,0.759765625,0.759765625,5.9480910522e-05
403,403.0,9.99988505796,0.0,12.1146820011,1.38065433467,4.51143406985,0.0486129977663,18.0059539483,0.759765625,0.759765625,1.5258950117e-09
889,889.0,8.55867787525,0.0,11.345399094,0.277415238247,5.0,0.992322345237,0.47758662608,0.759895833333,0.759895833333,6.52030721936e-13
2286,2286.0,9.99999999826,0.0,9.2663965357,5.22049597823,4.99894369712,0.415512542015,14.2771746379,0.759895833333,0.759895833333,1.21711463555e-05
2291,2291.0,10.0,0.0,5.01802421263,6.36828277491,4.63543071264,0.0259029846043,1.46710832272,0.760026041667,0.760026041667,3.40721982071e-13
382,382.0,8.73359580631,0.0,9.50098535572,19.5809178992,3.57247999876,0.921122202128,19.9078732819,0.76015625,0.76015625,4.27336008831e-14
318,318.0,10.0,0.0,11.2617671914,1.24290741697,4.40041170825,0.814253953637,19.5025617165,0.760416666667,0.760416666667,7.07931434695e-14
137,137.0,10.0,0.0,1.80063012143,0.467023696139,2.20988585867,0.0249797272074,0.741425486252,0.760416666667,0.760416666667,2.99261042883e-11
1478,1478.0,10.0,0.0,4.01308841066,14.495540305,5.0,0.882958778558,7.47228393849,0.760546875,0.760546875,0.00460157534554
295,295.0,10.0,0.0,10.8191837898,0.323719069813,5.0,0.998624105285,16.6357808247,0.761197916667,0.761197916667,9.78974969234e-14
1084,1084.0,9.99997961307,0.0,7.46281728728,16.1865896361,4.99993109211,0.0377504564789,19.8945003256,0.761328125,0.761328125,1.81279611695e-14
2227,2227.0,9.99998466943,0.0,9.42350363953,5.95273417177,4.97035916074,0.729581006657,17.1229488711,0.761328125,0.761328125,1.49255623287e-13
834,834.0,10.0,0.0,11.4019669896,11.0091002793,5.0,0.893658068346,1.33635907439,0.76171875,0.76171875,9.36162407947e-14
1805,1805.0,10.0,0.0,11.0095250804,17.1006423581,4.99999999992,0.246233544725,1.21508458696,0.76171875,0.76171875,3.35147547041e-08
1483,1483.0,9.99882265409,0.0,10.7444273644,5.00919647557,5.0,0.388234920521,1.15140226026,0.761848958333,0.761848958333,1.48939405082e-12
2175,2175.0,9.59382037026,0.0,10.2858540598,15.5078848324,4.99999958521,0.580717927831,1.99642586939,0.761848958333,0.761848958333,4.98008287574e-10
203,203.0,10.0,0.0,3.05083933424,19.4520234895,4.99964120074,0.0230889992475,0.314922021184,0.761979166667,0.761979166667,5.45386138959e-07
9,9.0,10.0,0.0,3.51670171726,7.28855848312,5.0,0.798676490784,15.2379441261,0.761979166667,0.761979166667,0.00534934748474
573,573.0,10.0,0.0,0.034855638606,0.250066225124,3.61864228213,0.0470460450958,14.2722074082,0.761979166667,0.761979166667,0.00027120808337
892,892.0,10.0,0.0,11.9263548685,19.9361743329,4.99979670332,0.968007480302,0.26155778912,0.762239583333,0.762239583333,3.24232998176e-14
860,860.0,9.74646041764,0.0,10.0166324756,19.7443097005,3.22906873968,0.0631814340487,17.8358020307,0.762239583333,0.762239583333,1.90742727095e-14
1378,1378.0,9.95235964273,0.0,10.0266510116,4.2477532123,5.0,0.576182287825,1.57503345435,0.762239583333,0.762239583333,0.000281811970208
694,694.0,9.46139491769,0.0,10.5450414059,1.76556851004,3.57709157602,0.718925642823,19.8267631469,0.762369791667,0.762369791667,1.61951153008e-13
1931,1931.0,10.0,0.0,9.10337814052,17.8145436712,2.47063255119,0.546295577604,7.54576877231,0.76328125,0.76328125,3.30173239608e-08
343,343.0,3.34749691382,0.0,0.49435719914,0.855326202166,2.47546695371,0.0239036828992,1.800429695,0.763411458333,0.763411458333,1.62007472125e-13
639,639.0,1.50170402949,0.0,10.334848935,1.08550913778,5.0,0.0511465244909,18.7138588057,0.763411458333,0.763411458333,3.44380720259e-14
506,506.0,10.0,0.0,11.445817274,0.561418287948,5.0,0.967171243729,2.59525397566,0.763541666667,0.763541666667,4.21896565698e-13
1668,1668.0,9.99494183208,0.0,9.27270012985,4.58908064752,5.0,0.780948507448,4.98106754982,0.763802083333,0.763802083333,2.45555081454e-13
