,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
3310,3310.0,0.548697916667,0.548697916667,3.14802738419,0.585469027859,0.0,0.949912842876,13.1018877597,6.90308828771,11.1236047807
3766,3766.0,0.548697916667,0.548697916667,2.03908089013,0.899662178953,0.0,4.11505689099,13.7966602199,8.27853381042,1.01673158257
9867,9867.0,0.548697916667,0.548697916667,8.76193972975,0.382168908267,0.0,4.32419979231,1.61830655952,7.64137501091,3.57146737736
319,319.0,0.548828125,0.548828125,3.55248549248,0.562292917703,0.0,4.88818319471,1.1849971695,9.68559096315,1.09581530124
5400,5400.0,0.548828125,0.548828125,2.1188983247,0.798722491298,0.0,3.63814113673,2.53024869165,7.14562317685,10.566239881
6216,6216.0,0.548828125,0.548828125,0.327936422402,0.769747729204,0.0,3.46743940837,2.87658845414,5.81856122937,0.712699519135
2119,2119.0,0.548958333333,0.548958333333,11.2952249711,0.424519796586,0.0,4.23775642695,2.66261596342,1.31152330988,3.03204617444
3363,3363.0,0.548958333333,0.548958333333,19.9520873985,0.591570524706,0.0,3.60783947885,3.02814098665,3.10751678838,6.0278116788
512,512.0,0.548958333333,0.548958333333,9.40533872887,0.746867217571,0.0,2.66197043955,1.12962517181,0.344514108584,0.750906045337
253,253.0,0.549088541667,0.549088541667,19.3924652537,0.0327501962828,0.0,4.7425391624,0.766682439384,8.39787186569,11.7858473844
5248,5248.0,0.54921875,0.54921875,3.89083411026,0.251754612476,0.0,1.81333801812,5.21317911348,5.84260636802,9.16273349335
2868,2868.0,0.549348958333,0.549348958333,7.70711316666,0.673937109341,0.0,4.05917957161,0.624336280553,6.54437997288,11.2987620615
541,541.0,0.549348958333,0.549348958333,18.8722917084,0.939899777415,0.0,0.675471298638,2.9517110488,9.65997532061,12.356409929
3068,3068.0,0.549348958333,0.549348958333,3.06909225218,0.753602955545,0.0,3.54239028166,0.857188824433,8.83218310858,0.673962524628
1686,1686.0,0.549348958333,0.549348958333,18.4525247819,0.256040821981,0.0,0.680381707993,3.83781330141,2.95172278144,0.758373442969
420,420.0,0.549479166667,0.549479166667,0.422042187802,0.981231036607,0.0,4.91821221362,15.277732993,1.44015592558,11.817064542
2382,2382.0,0.549609375,0.549609375,2.94829898337,0.550122513114,0.0,4.99765578061,3.39602442582,8.41808653011,9.48416752955
5718,5718.0,0.549609375,0.549609375,4.26590984483,0.444215410213,0.0,0.417215076941,14.0052738221,8.47982873923,4.61291238524
8120,8120.0,0.549609375,0.549609375,15.7482873072,0.684163435919,0.0,4.21808320798,2.20213027421,2.19549328088,3.64085129479
493,493.0,0.549609375,0.549609375,0.446035124522,0.929149081617,0.0,4.71600477699,15.7269038774,9.04722647876,0.0701783386417
3294,3294.0,0.549739583333,0.549739583333,14.0153523806,0.07672693564,0.0,3.65166190029,0.827427122097,5.55564633704,1.36458895543
6854,6854.0,0.549869791667,0.549869791667,3.0731008778,0.198015322449,0.0,1.71538720371,11.7658207229,4.49557688849,8.63262649314
2817,2817.0,0.549869791667,0.549869791667,0.21093497563,0.74102186555,0.0,2.24698626221,9.4429555572,0.198500051321,2.28946195883
1180,1180.0,0.55,0.55,0.367138873078,0.842855067096,0.0,0.00717686092288,12.2389310747,6.31096553179,12.0719331615
5809,5809.0,0.55,0.55,9.4763643666,0.950636773706,0.0,3.72826401742,1.94338154665,3.55671216876,1.26401951402
5882,5882.0,0.55,0.55,9.09176135901,0.938435655298,0.0,0.222827178498,4.27956208549,7.47555513575,3.56176753062
4464,4464.0,0.550260416667,0.550260416667,2.72582211469,0.674461023146,0.0,4.23116275809,17.5058100552,8.19135860806,6.98656595891
431,431.0,0.550390625,0.550390625,16.7172879444,0.987105838189,0.0,4.36687150819,0.968255882818,9.60745261643,1.25156542328
188,188.0,0.550390625,0.550390625,0.455414245288,0.0987568197612,0.0,4.63536536675,2.64976178763,0.176320281108,12.2805197253
4481,4481.0,0.550520833333,0.550520833333,12.6969857919,0.556763496303,0.0,2.9909613785,2.43663668764,7.8556246367,10.1468525621
8517,8517.0,0.550520833333,0.550520833333,7.10842176213,0.2410547041,0.0,2.7574251791,3.63080044501,8.58569964141,4.06019685569
1167,1167.0,0.550520833333,0.550520833333,11.1751378325,0.411433884375,0.0,4.79513461977,2.23100370735,2.97554656483,3.08031209723
7497,7497.0,0.550651041667,0.550651041667,0.508963295369,0.973737718593,0.0,4.86017382958,15.1243322294,0.350467138074,1.19807471981
6019,6019.0,0.550651041667,0.550651041667,14.3522878731,0.540325314125,0.0,1.80036383423,2.54410760051,7.93214280819,11.6469267457
3324,3324.0,0.550651041667,0.550651041667,1.72979338991,0.956231196305,0.0,0.00661305433224,0.562917296453,9.70452233463,7.37152017831
32,32.0,0.550651041667,0.550651041667,19.2062483515,0.0876585774952,0.0,3.42872703075,2.14829775003,4.81660897082,2.82510623087
5666,5666.0,0.55078125,0.55078125,1.99169938606,0.738742750504,0.0,4.90958779714,4.08024058959,3.91854764535,11.5874802269
699,699.0,0.55078125,0.55078125,0.158902914438,0.944504143873,0.0,4.02019369743,0.049327175861,9.35770840207,12.3310672645
8236,8236.0,0.55078125,0.55078125,11.1731379318,0.305461022224,0.0,3.41809794786,1.6774704589,3.82594196827,1.49166939803
5282,5282.0,0.55078125,0.55078125,0.723760549849,0.746329567585,0.0,4.37705680773,13.5017672442,8.6971125108,1.27976716239
5010,5010.0,0.55078125,0.55078125,3.29164096495,0.261227713422,0.0,2.86711258344,7.96547851224,2.634287089,4.10715761809
9567,9567.0,0.55078125,0.55078125,8.24728995635,0.267526422654,0.0,2.52116496127,2.73236716478,1.23623138632,9.92040982268
2269,2269.0,0.550911458333,0.550911458333,3.10541590716,0.418205176714,0.0,2.16659409782,10.569920499,6.10373635135,3.2531365827
679,679.0,0.551041666667,0.551041666667,16.8804246495,0.952414925366,0.0,3.66342029564,2.15473634718,9.7323936644,2.18679231459
8282,8282.0,0.551041666667,0.551041666667,17.3748828942,0.44781698102,0.0,2.78197569179,2.57489145452,3.56515417761,5.47374351296
7539,7539.0,0.551041666667,0.551041666667,18.3376137001,0.918144221549,0.0,4.7897775674,1.53208415529,7.18646016666,10.0280976985
933,933.0,0.551041666667,0.551041666667,0.491012992997,0.0258346837692,0.0,4.9751770545,1.063857235,0.0437081357775,12.5481777295
5847,5847.0,0.551041666667,0.551041666667,17.3378783885,0.422932117739,0.0,3.66290195178,1.70343484134,3.54724432681,11.0130919061
378,378.0,0.551171875,0.551171875,0.989758911403,0.985323016139,0.0,4.14129248968,19.1240271069,7.91070418038,12.0233665315
7688,7688.0,0.551302083333,0.551302083333,0.214094720104,0.937424109015,0.0,4.0031351723,17.1728496375,7.11873919098,11.6964270499
405,405.0,0.551302083333,0.551302083333,0.840734040761,0.00236271110315,0.0,1.13811141444,7.50150415867,9.70113372441,12.3586261537
5949,5949.0,0.551432291667,0.551432291667,3.309577976,0.682938846277,0.0,4.46025240474,3.16913795643,7.59442235387,8.82406913728
1857,1857.0,0.551432291667,0.551432291667,17.3953219726,0.816020864391,0.0,2.73259039181,2.73671061806,4.30068625622,4.89400837163
2727,2727.0,0.5515625,0.5515625,17.4889311804,0.502824177752,0.0,1.27814054195,2.48583046705,6.78675365421,10.8607431284
4798,4798.0,0.5515625,0.5515625,16.7364208583,0.895304360341,0.0,1.89937124135,2.9987017352,9.5603105929,8.67226889391
5028,5028.0,0.5515625,0.5515625,1.73964204757,0.635468837074,0.0,4.104754041,13.5772681124,4.55594770218,4.93188883061
2175,2175.0,0.5515625,0.5515625,8.84204277047,0.62971504583,0.0,0.809891605542,4.0576069182,7.94833915828,4.26447814754
9922,9922.0,0.5515625,0.5515625,19.8200372903,0.283666775573,0.0,3.08274918517,2.39983309757,2.41448731184,5.20976463642
3750,3750.0,0.551692708333,0.551692708333,4.40246754551,0.566198162779,0.0,2.59389029497,2.85016318575,9.70267776756,11.2525993579
7284,7284.0,0.551692708333,0.551692708333,2.84944995084,0.261816319002,0.0,2.88684537026,6.99947277235,2.46031848667,4.01012371957
102,102.0,0.551822916667,0.551822916667,0.764701905373,0.0945516103894,0.0,3.91936480965,4.31972364453,0.692640954783,12.4958416311
3728,3728.0,0.551822916667,0.551822916667,6.92811081561,0.239888570329,0.0,2.71641822947,3.38872265472,5.87110635313,2.09963059678
2553,2553.0,0.551822916667,0.551822916667,16.9013098859,0.840446811239,0.0,4.70049890901,2.31582469784,9.26296924203,10.1275947594
5158,5158.0,0.551953125,0.551953125,6.09028010531,0.556771375865,0.0,4.5450630353,2.38877575602,5.35451185706,5.84175430778
1598,1598.0,0.551953125,0.551953125,18.8235857867,0.771280647894,0.0,2.83473138311,2.62025235795,7.83937744397,8.8027049182
5256,5256.0,0.552083333333,0.552083333333,5.20103058006,0.523444270001,0.0,4.76854702333,16.1403977265,0.0982215455927,3.98465700969
5920,5920.0,0.552083333333,0.552083333333,12.2352853105,0.599805068199,0.0,4.50454524982,0.611398584033,8.31617696933,0.47794745146
5070,5070.0,0.552083333333,0.552083333333,7.37550013781,0.797989986414,0.0,2.54368192416,1.90319226214,6.8654292736,10.7009797725
9815,9815.0,0.552213541667,0.552213541667,13.6783452469,0.486155412513,0.0,2.67471798049,2.28758622537,4.29145996991,8.56193837179
7032,7032.0,0.552213541667,0.552213541667,1.33409808577,0.741135740172,0.0,4.78107964813,1.43266973722,0.194142925342,1.14515574224
4,4.0,0.55234375,0.55234375,9.48307003294,0.728639880816,0.0,4.30414068699,4.65903117107,0.0121285698631,3.81829159556
166,166.0,0.552473958333,0.552473958333,0.147662729561,0.860461605974,0.0,4.38536615444,4.62092849177,8.72169775129,11.8898444324
36,36.0,0.552473958333,0.552473958333,18.3899218209,0.643214133051,0.0,1.02872703075,3.68675928849,9.36206351627,4.30350270145
3328,3328.0,0.552473958333,0.552473958333,2.53739115553,0.320777918141,0.0,4.16663577207,16.999191133,5.4041122201,3.99525409716
615,615.0,0.552473958333,0.552473958333,19.3118221304,0.514818043314,0.0,4.24399266997,0.685695810951,1.62111773034,12.5633376891
2647,2647.0,0.552473958333,0.552473958333,14.2034382989,0.837465216873,0.0,3.3655952288,1.06865336262,8.76633938121,1.77603319828
4027,4027.0,0.552604166667,0.552604166667,6.43325167244,0.67702699622,0.0,3.38250987329,0.834091955237,7.30476465134,1.63332965607
9964,9964.0,0.552604166667,0.552604166667,1.6727483475,0.343442164998,0.0,4.77657430335,5.25605950935,4.12970286266,1.1556593357
3567,3567.0,0.552604166667,0.552604166667,1.17413568473,0.862139096726,0.0,4.27492498264,7.39236973842,9.35668959368,11.0947028491
