,trialId,foodDist,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfLayingPheromone,fitnessScore,fitness,RateOfPheromoneDecay,UninformedSearchVariation,ProbabilityOfSwitchingToSearching
1913,1913.0,1.0,0.0310479883468,4.99968131402,5.89886653679,19.6307201364,0.212760416667,0.212760416667,9.99999999072,6.43972768025,0.597887645154
641,641.0,1.0,1.16808911884e-13,5.0,19.6277194555,5.27405237921,0.213151041667,0.213151041667,7.59921154639,0.325714862956,0.00232062852411
1404,1404.0,1.0,0.133063310191,4.99807541217,4.29134196936,17.8387264613,0.214322916667,0.214322916667,10.0,0.28759970545,0.0253137536393
1216,1216.0,1.0,3.45156518471e-14,4.99998624195,8.8752178017,15.1639985024,0.214583333333,0.214583333333,9.99902510578,9.45514815079,0.0102394223155
492,492.0,1.0,0.00853172032242,2.15796044382,1.87564764156,2.74218765499,0.216145833333,0.216145833333,9.24757875413,9.29497053264,0.00206621036226
1590,1590.0,1.0,0.0439579458891,4.9999999369,18.3529362751,0.026981070865,0.216666666667,0.216666666667,9.99999999999,6.08763822471,0.134711043203
2144,2144.0,1.0,0.0422948994567,4.99990321009,17.1745947722,14.3361376206,0.218098958333,0.218098958333,9.99999999966,0.0615022677441,0.0614853921752
2837,2837.0,1.0,0.051327546394,4.99999999085,18.6088254087,0.832796285855,0.218489583333,0.218489583333,9.978475203,1.51627231369,0.944976952947
264,264.0,1.0,0.0353767274424,5.0,17.1223981555,18.0871060827,0.219921875,0.219921875,7.47674214658,0.538934788192,0.0360696500687
888,888.0,1.0,0.166227072136,3.0605689171,1.47179744911,15.5465730378,0.221484375,0.221484375,10.0,1.12340554376,0.0259193908807
558,558.0,1.0,0.15497655383,4.03969733454,19.491505959,1.76478194642,0.222005208333,0.222005208333,9.992666606,1.03943837114,0.0540178190374
61,61.0,1.0,0.0211875334637,1.45247942852,16.9909241136,6.54422128172,0.223046875,0.223046875,10.0,10.6177491729,0.986805037136
328,328.0,1.0,0.044592340583,5.0,3.52648708677,0.65684970848,0.22578125,0.22578125,10.0,2.36256501292,0.969981111625
377,377.0,1.0,0.0775768575043,4.34288379291,19.7421934849,3.81896398736,0.226171875,0.226171875,10.0,10.656388835,0.0218151388621
725,725.0,1.0,2.69219713635e-13,5.0,16.268242498,19.3642657337,0.227213541667,0.227213541667,8.95869323312,0.464577080762,0.00852341799293
272,272.0,1.0,2.33053441782e-13,4.89451435271,19.1774235716,18.6828139779,0.228776041667,0.228776041667,10.0,12.2513432503,0.0199358147685
2265,2265.0,1.0,0.0358142378687,4.90539301427,12.3835415457,19.4735035042,0.229166666667,0.229166666667,9.99999999976,2.3260495873,0.0397787107643
2806,2806.0,1.0,0.0165748123832,4.99999999999,19.5794728533,4.1539775245,0.230078125,0.230078125,9.99999999999,11.8687256183,0.486925013629
894,894.0,1.0,1.13161116622e-10,4.30611272796,18.8229459726,18.6313087413,0.230078125,0.230078125,10.0,10.8619483468,0.0159722513073
1942,1942.0,1.0,7.00685796895e-06,4.99999276054,18.6694899033,10.2999382495,0.230989583333,0.230989583333,9.99999999998,6.38089843638,0.00819083743686
794,794.0,1.0,0.0379256941407,4.99992896955,0.121411046013,1.24251882532,0.231770833333,0.231770833333,2.24446562866,12.5615393783,0.114780368102
256,256.0,1.0,0.0410184777145,5.0,3.20015615409,19.0054479674,0.231901041667,0.231901041667,10.0,12.5156114122,0.0652206107744
2807,2807.0,1.0,0.0202248126575,4.99999997936,4.95311909008,17.5158142556,0.233723958333,0.233723958333,9.99999999993,10.1610367816,0.8922217969
402,402.0,1.0,0.08690993467,5.0,19.7983054708,4.51672944002,0.235286458333,0.235286458333,10.0,8.14740720754,0.0402302967388
997,997.0,1.0,0.00628037745363,0.503827812717,19.7056735875,19.6846949921,0.238671875,0.238671875,10.0,12.2328378715,0.484225793893
341,341.0,1.0,0.0651769003185,5.0,0.33473568953,18.1831251861,0.238671875,0.238671875,10.0,11.5385520516,0.0163286447035
223,223.0,1.0,0.0989504906031,4.99963140441,0.862826117443,19.8683207941,0.238802083333,0.238802083333,9.198447135,10.5260319999,0.0222928727399
426,426.0,1.0,4.02865681735e-12,4.99465805245,19.8483593774,18.0066686556,0.239713541667,0.239713541667,4.67021436201,12.2222833778,0.0328446690099
517,517.0,1.0,0.0579383855002,5.0,2.43191373602,19.2149612613,0.240885416667,0.240885416667,10.0,0.529793010998,0.0121340626681
1063,1063.0,1.0,5.88098570157e-13,4.92547493009,8.01911681494,17.9476371414,0.241536458333,0.241536458333,9.99999954095,6.47534595081,0.00869505660823
1440,1440.0,1.0,0.00714006133921,4.9999999913,16.3785851045,18.1778992194,0.241927083333,0.241927083333,9.85128290931,3.64793389184,0.0212787707757
2721,2721.0,1.0,0.0247830758685,5.0,18.6538278509,14.3716236514,0.2421875,0.2421875,9.9941145187,2.45537085521,0.418821067532
1016,1016.0,1.0,2.08437768131e-13,5.0,18.6147819741,19.0936322172,0.24375,0.24375,9.78455050913,9.92241659198,0.0205313939911
2648,2648.0,1.0,0.028451651218,4.99999998711,13.2129679871,10.9158639695,0.244140625,0.244140625,10.0,0.793322070792,0.0772571025972
846,846.0,1.0,0.095712469723,4.99999999894,18.6259525984,2.01556888521,0.244270833333,0.244270833333,10.0,11.5877815057,0.0312275035825
2722,2722.0,1.0,0.0248790472223,4.9999999949,16.2740228635,15.3605979918,0.246484375,0.246484375,9.99999987299,4.68755906876,0.0480508658389
196,196.0,1.0,1.48342580753e-14,2.6885358544,19.0378818876,15.3550344248,0.247916666667,0.247916666667,9.99999997696,2.10855508363,0.0103159069778
537,537.0,1.0,8.39450740897e-09,4.92609162927,19.3515791804,19.5835131403,0.248307291667,0.248307291667,7.29223087412,12.5004495559,0.996528551794
686,686.0,1.0,0.047597864927,3.18545437415,0.128939917815,17.8880010046,0.248828125,0.248828125,9.45458552083,1.25095187671,0.0122600087594
1865,1865.0,1.0,0.0135921657382,3.06007508855,17.0339513966,17.2755242713,0.250260416667,0.250260416667,10.0,8.11253603167,0.163421297619
944,944.0,1.0,2.01548116305e-14,5.0,16.6406447925,19.4222229091,0.250390625,0.250390625,10.0,1.7479670574,0.0116895808967
975,975.0,1.0,0.058832901953,5.0,0.692353616529,15.4778481795,0.250911458333,0.250911458333,3.1945490954,11.6585260988,0.0419843325502
220,220.0,1.0,3.92371149775e-13,4.99999999979,18.1950429064,19.4049020243,0.252734375,0.252734375,9.89336249911,12.2356022251,0.968104283196
1564,1564.0,1.0,7.59363015751e-06,4.40747590698,14.3559901435,18.4175685851,0.253125,0.253125,9.71086247839,12.212946415,0.323315062394
170,170.0,1.0,5.48088847039e-13,0.184386276896,19.6015641529,19.534367964,0.253515625,0.253515625,10.0,0.0632026100772,0.0133718776091
2682,2682.0,1.0,0.0233497786634,4.93412266316,4.09253748282,19.3318966718,0.254166666667,0.254166666667,5.24093134529,4.04653419561,0.972546287192
1371,1371.0,1.0,0.0290042126568,4.99999999802,1.00468322025,14.2819662542,0.254166666667,0.254166666667,9.99997045618,6.21797663657,0.968084122827
229,229.0,1.0,0.00459420516881,5.0,18.5517458865,16.5642841629,0.254557291667,0.254557291667,9.99991938246,10.4087330163,0.0257940901016
1646,1646.0,1.0,2.56463872444e-14,4.99999999758,10.7032388828,15.2514293628,0.255078125,0.255078125,9.9999727182,12.2070480573,0.918070487126
701,701.0,1.0,5.54584077618e-14,5.0,17.9578686001,19.6517145412,0.25546875,0.25546875,3.45083317727,12.204525224,0.965641834333
899,899.0,1.0,0.0219938312859,4.99999999999,19.300060005,19.5873330458,0.255598958333,0.255598958333,10.0,2.25976252943,0.903092849988
397,397.0,1.0,4.63626717443e-14,3.01279722589,19.3099834966,15.9983220672,0.255598958333,0.255598958333,9.99999999999,12.5381883417,0.0413650383581
904,904.0,1.0,9.09617637324e-14,4.94387081265,17.9652778668,18.0748210662,0.255989583333,0.255989583333,5.97483122295,12.2989263865,0.943793605302
845,845.0,1.0,3.10685557403e-12,4.51250777728,16.6707590491,17.8380547011,0.257942708333,0.257942708333,0.778975465228,12.5144301474,0.991102725327
271,271.0,1.0,4.89343099301e-13,4.97414795782,19.989254218,19.8702400849,0.258333333333,0.258333333333,10.0,11.8738549262,0.945047894849
114,114.0,1.0,4.32927699264e-13,5.0,17.0353596265,17.0933234812,0.258723958333,0.258723958333,9.94681312713,0.687911160141,0.0153674418671
839,839.0,1.0,0.0227933560849,5.0,19.5370584804,16.9496181389,0.258854166667,0.258854166667,7.15652650736,0.101255492446,0.0549607490795
895,895.0,1.0,0.0794634711596,5.0,0.876503055274,3.3888343975,0.259375,0.259375,8.266385783,12.3879631531,0.0362511024479
303,303.0,1.0,1.05402603889e-14,4.99999999989,18.8195563512,10.7354325515,0.259765625,0.259765625,10.0,12.4998640635,0.0313774065525
716,716.0,1.0,0.0808721081822,5.0,19.1051113191,1.6132623558,0.260546875,0.260546875,9.26968746816,12.5009999182,0.0312033746407
56,56.0,1.0,0.0152343601351,4.99999996965,17.1472909129,12.0326600498,0.261067708333,0.261067708333,10.0,2.46577929446,0.280234548137
1868,1868.0,1.0,0.0145596262182,4.99999996061,17.0203264322,12.0415071478,0.261458333333,0.261458333333,9.99999999999,2.63140473667,0.27603085716
2437,2437.0,1.0,8.88488815858e-13,5.0,18.2683584895,15.1135367052,0.261848958333,0.261848958333,9.99999999371,12.1345421602,0.290895322259
733,733.0,1.0,1.16285395723e-14,2.93552516742,19.5823848501,18.4173456318,0.262369791667,0.262369791667,10.0,12.5640178552,0.406406697998
2615,2615.0,1.0,0.0208682192293,4.99999999232,8.37493686782,17.7697779976,0.262369791667,0.262369791667,9.98137302588,5.77212056237,0.958428012881
150,150.0,1.0,3.52254513396e-13,5.0,19.5118418893,17.6693386935,0.262630208333,0.262630208333,10.0,11.194353621,0.925745455057
344,344.0,1.0,2.74241711314e-12,2.24263156507,19.714144243,19.740364027,0.262760416667,0.262760416667,10.0,12.1345729958,0.740168146244
664,664.0,1.0,1.72622164934e-14,4.99999999965,19.8770196522,17.2291675026,0.263671875,0.263671875,10.0,12.2737762862,0.0411798112737
969,969.0,1.0,3.66102959114e-14,3.18806526642,19.8168754469,18.8613480343,0.264322916667,0.264322916667,8.34841665348,12.0138469016,0.910729791805
988,988.0,1.0,1.0207423002e-14,4.99999999998,18.6118946329,19.9587244304,0.265234375,0.265234375,10.0,11.7010968728,0.0355576824525
1779,1779.0,1.0,0.0362464031759,5.0,2.94575639377,4.46917862239,0.266015625,0.266015625,9.99178376907,7.63189953331,0.12906905203
275,275.0,1.0,3.08668940452e-14,0.553333652323,18.5436850622,15.751390719,0.266145833333,0.266145833333,9.74800480343,12.4707427534,0.965096646553
68,68.0,1.0,6.08849604661e-11,5.0,19.5474400194,12.939375534,0.266276041667,0.266276041667,7.77418592848,12.4850961174,0.0408708849765
311,311.0,1.0,1.46594350308e-14,2.17693147791,17.7085241209,19.9578030633,0.266276041667,0.266276041667,10.0,10.5774253669,0.0258769648389
2875,2875.0,1.0,3.99194933189e-12,5.0,14.7078663094,13.0048020195,0.26640625,0.26640625,9.99999994615,12.4256622956,0.0441961462535
650,650.0,1.0,0.000131098903632,4.99999999991,18.545613566,19.8178020559,0.266536458333,0.266536458333,10.0,11.8095565733,0.0585812761066
1361,1361.0,1.0,1.65054508345e-08,4.99900826045,11.5774286433,17.6287475308,0.267317708333,0.267317708333,9.99999992816,12.4359840137,0.986150252409
1894,1894.0,1.0,5.14069973053e-14,1.77758741682,19.7228728822,19.4492179089,0.267447916667,0.267447916667,10.0,12.3474564104,0.0847909813936
754,754.0,1.0,3.95676265144e-14,4.265936418,19.8796938535,17.3002661437,0.268098958333,0.268098958333,10.0,11.4554929097,0.0396511299548
2425,2425.0,1.0,0.0201685896844,5.0,18.725778602,8.66942584664,0.268229166667,0.268229166667,9.99205174124,0.0215866841036,0.351057500586
1481,1481.0,1.0,1.69571310176e-12,4.99999999989,13.5097642921,19.4096774438,0.268619791667,0.268619791667,10.0,12.1247496199,0.429451363662
506,506.0,1.0,2.4529721295e-13,5.0,17.1759482389,19.1936023869,0.269010416667,0.269010416667,10.0,10.6128528432,0.0331975182209
192,192.0,1.0,9.04909923294e-14,5.0,18.9726290889,18.3162739602,0.270703125,0.270703125,9.99999999997,11.9251254455,0.879631813697
178,178.0,1.0,4.68638874055e-14,3.01205479393,19.7028832872,19.6488776908,0.270833333333,0.270833333333,9.89283135891,12.3887781519,0.970058602429
797,797.0,1.0,1.46939928885e-14,5.0,19.9595935904,17.9802006228,0.271614583333,0.271614583333,10.0,12.4027293456,0.611781501554
508,508.0,1.0,5.85117136984e-14,5.0,19.4582964039,16.1555334387,0.272135416667,0.272135416667,9.63013306547,12.0990776669,0.990531921208
653,653.0,1.0,0.00456284069461,3.93208013256,18.4063946464,16.4761999872,0.27265625,0.27265625,6.04218359917,12.0756164967,0.987449992288
670,670.0,1.0,4.29037442855e-14,2.17668375283,16.8034175985,19.3689935332,0.274348958333,0.274348958333,9.67204792456,12.5599616042,0.0866931217876
1401,1401.0,1.0,1.37793133749e-07,5.0,15.204750957,14.9879515672,0.274609375,0.274609375,7.94353717883,10.3941747263,0.852699161928
1743,1743.0,1.0,0.000195012923588,0.734374845919,14.3825462246,16.8303342019,0.274739583333,0.274739583333,9.3659155644,12.1234497214,0.481851698363
2487,2487.0,1.0,2.92423132406e-10,4.31887900153,6.00218350774,17.7647908246,0.274869791667,0.274869791667,9.99999999977,8.55568682792,0.00873868932836
138,138.0,1.0,0.000750670064188,5.0,19.2415496504,19.8546026314,0.275130208333,0.275130208333,5.10172332888,12.2509062947,0.994247711417
1137,1137.0,1.0,2.32736249982e-12,1.66830177168,10.5487986576,17.1979440978,0.275520833333,0.275520833333,9.808046763,11.7123727797,0.497527956384
586,586.0,1.0,6.96953721509e-10,5.0,19.7107551442,17.5943894501,0.275520833333,0.275520833333,10.0,12.1326411652,0.833562968254
853,853.0,1.0,1.43056093289e-14,4.99999999999,18.9884555678,15.6473395684,0.275911458333,0.275911458333,10.0,12.3532439582,0.953477575175
930,930.0,1.0,4.58349891508e-14,4.99999999994,18.2850374752,19.3391138152,0.276041666667,0.276041666667,10.0,12.0535785421,0.950452829775
80,80.0,1.0,0.0252550050827,1.58127592138,18.0416356016,15.0165366282,0.276171875,0.276171875,10.0,0.297014648925,0.907908365084
2216,2216.0,1.0,0.0304125334694,4.99310335189,6.1787705461,2.91816792335,0.276302083333,0.276302083333,9.99844466841,1.1591364115,0.658842677169
11,11.0,1.0,0.000350495353022,5.0,13.4562826157,12.9259729385,0.276692708333,0.276692708333,9.12527724873,12.2289886189,0.287495136261
67,67.0,1.0,1.81309798071e-10,2.51081377762,19.2042519613,17.6622948541,0.277473958333,0.277473958333,9.33603212405,12.3791122256,0.0570034256379
1482,1482.0,1.0,5.472322251e-11,4.99993382757,16.2755272164,19.0215250322,0.277473958333,0.277473958333,10.0,11.7473722862,0.905343692301
697,697.0,1.0,0.00436578412784,3.892736493,18.546549178,19.8546412241,0.277864583333,0.277864583333,10.0,11.890844138,0.95981005585
554,554.0,1.0,1.05891720863e-13,5.0,18.8146400441,17.2762100704,0.277994791667,0.277994791667,1.89242159315,10.8414222725,0.055337764227
481,481.0,1.0,2.1028351796e-14,4.96135412527,19.4505231684,18.9779980022,0.277994791667,0.277994791667,10.0,11.604291156,0.949321597467
81,81.0,1.0,1.99001381111e-14,5.0,18.8941856118,17.5286718154,0.279296875,0.279296875,9.89747780463,12.2524734214,0.945014622072
2718,2718.0,1.0,1.29043207038e-08,5.0,12.5353101473,18.226133133,0.279427083333,0.279427083333,9.99841595147,11.4004357755,0.878400535512
908,908.0,1.0,5.98644270065e-14,5.0,19.5983546874,19.5611020927,0.279427083333,0.279427083333,10.0,1.17824389867,0.0153081906047
932,932.0,1.0,1.20591179253e-12,1.2250228075,17.6145601165,9.22385940888,0.28046875,0.28046875,5.84213348384,12.4927194893,0.108994498824
471,471.0,1.0,5.05130973795e-14,5.0,19.8477428856,16.9518447589,0.280729166667,0.280729166667,10.0,12.1230480816,0.0616777865275
753,753.0,1.0,4.28490496301e-14,5.0,19.1877620687,19.7302083609,0.280859375,0.280859375,9.68525621711,11.3890843469,0.992024232801
560,560.0,1.0,0.0345233338968,5.0,17.1872553266,0.623503042749,0.280859375,0.280859375,4.93879515085,0.477394591088,0.18832677751
937,937.0,1.0,4.25537044714e-14,1.5221240624,18.1262223839,19.5458674823,0.280989583333,0.280989583333,0.542578446761,11.7798819086,0.208694790522
159,159.0,1.0,0.0225561520613,4.39564997827,0.943555001332,18.9696004154,0.281119791667,0.281119791667,10.0,11.4966303778,0.108418420549
2095,2095.0,1.0,2.59982463087e-14,4.99999999998,12.6949588794,10.0515285604,0.281510416667,0.281510416667,9.99877955548,12.5003988014,0.999530260014
1695,1695.0,1.0,6.40020247603e-11,4.99998927132,13.599111538,13.3691912029,0.281770833333,0.281770833333,9.99999999609,11.8859297774,0.316349264272
1048,1048.0,1.0,5.74509232574e-09,4.99345818022,13.8674468505,7.75556314318,0.282161458333,0.282161458333,9.99999999998,12.125937557,0.0788895734171
1423,1423.0,1.0,8.72293631239e-06,4.99999999987,10.297066833,12.755477934,0.282161458333,0.282161458333,9.99999999998,11.6442626251,0.108988555787
1530,1530.0,1.0,0.00799095338361,4.9967751822,6.93826188973,11.8307220726,0.283203125,0.283203125,9.99999999996,11.090807239,0.651608307535
322,322.0,1.0,1.00087159543e-12,5.0,19.8704804569,19.9796473124,0.283984375,0.283984375,10.0,11.6907293808,0.970554629487
2728,2728.0,1.0,5.8153726771e-12,5.0,13.6748799511,12.2844308084,0.284114583333,0.284114583333,9.9998150246,11.5315081503,0.29050780412
42,42.0,1.0,1.2546393196e-13,5.0,19.1944317049,18.3988512525,0.284114583333,0.284114583333,9.99673836436,12.4028364474,0.94230951621
2362,2362.0,1.0,1.8991396773e-07,4.9999980653,16.4482988584,11.0869424657,0.284244791667,0.284244791667,9.99999998553,11.3387165534,0.766034757578
1670,1670.0,1.0,4.25112374845e-05,4.99999999987,11.311702656,13.7651884582,0.284244791667,0.284244791667,9.99999265722,11.6386531686,0.316449704604
971,971.0,1.0,6.42739542068e-11,5.0,11.1213081104,19.9623666328,0.284505208333,0.284505208333,8.63368248562,12.5008845446,0.0553314910073
1416,1416.0,1.0,2.98476762572e-11,4.99999999995,10.7692862683,19.0206692104,0.284635416667,0.284635416667,7.8839452301,11.4294767047,0.454627181444
1519,1519.0,1.0,9.71232241836e-05,4.9999972687,10.2772740739,15.2513719456,0.285026041667,0.285026041667,9.99999999842,11.6095059013,0.591233271966
1179,1179.0,1.0,0.00296836202061,3.92860310095,15.3201778903,12.5251022454,0.285416666667,0.285416666667,9.99999927087,10.0537161509,0.869363923628
663,663.0,1.0,0.0182343169921,5.0,0.683779989579,19.4065544042,0.285807291667,0.285807291667,10.0,12.0027341782,0.931290874245
438,438.0,1.0,2.51711486855e-14,5.0,19.9315900927,18.368344622,0.286328125,0.286328125,10.0,11.4155799768,0.865410242731
146,146.0,1.0,2.74256828213e-14,4.89895240094,12.7325620188,19.8448840575,0.287369791667,0.287369791667,2.83183771299,12.0432940274,0.992952339289
942,942.0,1.0,0.00316538013233,5.0,16.773686843,19.8467510896,0.287369791667,0.287369791667,3.81503508064,11.67232449,0.0434748665872
2254,2254.0,1.0,1.23604606439e-06,4.9877421891,10.4803152001,14.2724190422,0.287630208333,0.287630208333,9.99916689102,11.1555953207,0.367263479581
1562,1562.0,1.0,5.65695006221e-07,4.99683332066,8.13014834759,16.9668648269,0.288020833333,0.288020833333,10.0,11.8103682842,0.522887096994
2303,2303.0,1.0,1.26960781532e-07,5.0,14.8905150812,15.6692368678,0.288151041667,0.288151041667,9.99999497717,12.302968484,0.777658599611
478,478.0,1.0,0.0430196255074,2.01323428268,19.2238617933,1.9528766101,0.28828125,0.28828125,2.00838798692,0.0312359652451,0.122776755022
297,297.0,1.0,3.78160263979e-14,4.91189169461,18.1069139652,18.8504276003,0.288802083333,0.288802083333,6.17330326751,0.718815371094,0.0192046464692
45,45.0,1.0,2.23834867788e-14,5.0,16.5339101082,18.592980758,0.289322916667,0.289322916667,9.35166616898,12.2414374145,0.421275084852
2109,2109.0,1.0,0.00410976061779,4.99049163811,9.78100909511,18.9311670235,0.289453125,0.289453125,9.8306901549,8.4519255951,0.711316830375
1406,1406.0,1.0,0.00647475020333,4.99999999998,12.4861219014,13.9325639972,0.290494791667,0.290494791667,9.99587357193,9.86580206391,0.889887146684
2495,2495.0,1.0,2.88521880701e-05,3.66873961738,18.7209479287,15.3641645157,0.290755208333,0.290755208333,9.99999999986,10.3190145801,0.960593082837
2447,2447.0,1.0,1.88556433872e-12,5.0,11.1628379267,13.140040387,0.291276041667,0.291276041667,9.99944928036,11.4115623325,0.427423950189
2271,2271.0,1.0,3.91333853781e-07,4.57243492015,15.2855039379,13.5151715583,0.291536458333,0.291536458333,9.98076158638,9.83280138842,0.806063421028
104,104.0,1.0,0.0145594573553,5.0,0.220350498724,1.35472341111,0.291666666667,0.291666666667,9.59594675962,12.5600097249,0.149480205284
1282,1282.0,1.0,0.00583378618237,4.55575409613,17.6240796639,19.5117894701,0.292057291667,0.292057291667,9.99999983675,4.1401781336,0.311715887548
1532,1532.0,1.0,5.6698085681e-12,4.99989864302,8.35346301342,13.0797446607,0.2921875,0.2921875,9.99895397024,11.7089814654,0.783115551851
572,572.0,1.0,1.00265214188e-14,4.99945770658,19.8648792528,19.0702081256,0.292317708333,0.292317708333,4.44872502407,11.3846108746,0.842855711799
680,680.0,1.0,0.0434628827964,5.0,19.9529934392,4.07581081101,0.292317708333,0.292317708333,10.0,0.0191446939346,0.0706134950492
659,659.0,1.0,7.62633029117e-14,5.0,19.9582854773,18.0321165062,0.29296875,0.29296875,7.55759330109,10.9503166551,0.930946485112
1625,1625.0,1.0,1.1677197737e-14,1.26692353868,13.1631375691,14.1307312207,0.293229166667,0.293229166667,9.99999241013,9.83823026751,0.344603798162
1026,1026.0,1.0,5.13534482499e-14,4.99999999994,19.307887932,19.8670645175,0.293619791667,0.293619791667,4.50316889745,11.5228426424,0.961098621841
2733,2733.0,1.0,1.23729057739e-11,4.9688521134,15.9861638395,7.73978629704,0.29375,0.29375,10.0,11.8851830356,0.227662739399
1830,1830.0,1.0,0.00040394095637,5.0,8.73394389348,15.9333102217,0.293880208333,0.293880208333,10.0,10.6612008673,0.991666183769
936,936.0,1.0,6.89381938351e-14,1.53562717157,19.8479973679,10.4950926714,0.294010416667,0.294010416667,10.0,11.6403478873,0.996672580206
1120,1120.0,1.0,0.00145624261583,4.97771345412,10.5674481245,12.4911545368,0.294401041667,0.294401041667,9.96794204322,11.0491985738,0.0623812902491
1754,1754.0,1.0,3.9326206022e-08,4.99999998389,12.3958987635,18.230062452,0.294661458333,0.294661458333,9.99999999514,10.8627924069,0.980719070382
1039,1039.0,1.0,3.07445022559e-10,0.587802995601,13.1917658797,10.7814389687,0.294661458333,0.294661458333,9.99999988716,10.0949429168,0.213554320093
2318,2318.0,1.0,8.54534620517e-14,4.99999999999,17.0194295761,11.5017627238,0.295052083333,0.295052083333,9.99999999994,11.1746459256,0.241040594512
17,17.0,1.0,3.17155814891e-06,3.23750135392,12.3920273781,12.6316046715,0.295182291667,0.295182291667,10.0,11.3002816415,0.573799371719
226,226.0,1.0,2.11582583818e-14,5.0,5.59097266319,18.6769242583,0.2953125,0.2953125,4.95767866048,11.6327065181,0.0133649266348
1918,1918.0,1.0,1.94624045489e-08,2.32443788149,9.9095691496,16.8702700593,0.29609375,0.29609375,9.99999973481,11.4480824161,0.952642462655
2529,2529.0,1.0,3.03683130315e-06,4.99999311915,17.7878875349,17.3321619942,0.296223958333,0.296223958333,9.99999999969,9.64654541032,0.272914434857
2308,2308.0,1.0,5.28802683239e-09,4.99999998131,10.4060271979,13.9371399378,0.296354166667,0.296354166667,9.99992368128,10.142072746,0.975949680842
1280,1280.0,1.0,1.10402113381e-10,4.6066928176,12.6857420273,9.00705684651,0.297005208333,0.297005208333,9.99999991947,3.89950857435,0.0206574065342
538,538.0,1.0,4.54994154086e-14,1.63534289689,17.7679474832,19.1604872933,0.297135416667,0.297135416667,10.0,12.2002524837,0.178992860827
1055,1055.0,1.0,0.0124091350396,2.01395830179,3.66231193591,15.0895347049,0.29765625,0.29765625,9.99588403835,11.5805084121,0.909713833885
917,917.0,1.0,6.12766871755e-09,3.67252809388,19.7437816352,19.089311662,0.297786458333,0.297786458333,6.46365804322,11.2188813637,0.855381464979
1104,1104.0,1.0,1.03759198891e-07,4.99999966343,17.856772793,17.5357492816,0.297786458333,0.297786458333,9.99999999999,12.0463379828,0.985511795452
2065,2065.0,1.0,7.05331402297e-11,4.99964915123,14.7566473603,9.40364541653,0.298177083333,0.298177083333,9.9525875369,12.1099425028,0.815264214995
1186,1186.0,1.0,2.50310573689e-08,5.0,13.2591693666,16.7499628318,0.298567708333,0.298567708333,10.0,8.93312357847,0.85177472819
251,251.0,1.0,6.73122746868e-12,5.0,19.1433942497,19.0712825174,0.298697916667,0.298697916667,8.75208465408,11.5070407226,0.943416888783
1749,1749.0,1.0,1.94110195737e-12,5.0,17.3805822868,14.2886516224,0.298697916667,0.298697916667,9.99796347177,10.3316894454,0.959195835725
1240,1240.0,1.0,2.41999619422e-07,4.99999999999,16.0214551429,18.5279997333,0.298828125,0.298828125,9.97388350524,9.18084962597,0.731339464449
2477,2477.0,1.0,2.56505448803e-13,4.99999999976,15.8704551752,18.1320794642,0.298958333333,0.298958333333,10.0,11.2816042981,0.585878724603
2249,2249.0,1.0,0.0149273089487,4.99999999938,10.6455441942,19.4632393704,0.29921875,0.29921875,9.99999999925,2.19424966308,0.891016621167
1664,1664.0,1.0,3.44928592606e-05,4.99999999839,13.8847420813,18.771481083,0.299348958333,0.299348958333,9.99999999984,9.74506150327,0.932200881743
1581,1581.0,1.0,1.15336440913e-14,4.99999998465,10.842521143,16.9667926308,0.299479166667,0.299479166667,9.98579163873,10.1833245665,0.993298704358
2099,2099.0,1.0,0.000242938362116,4.03364129317,10.6225957741,14.2404190305,0.299479166667,0.299479166667,9.99999999955,12.0380010064,0.996557171964
826,826.0,1.0,1.04648473991e-14,4.96390621526,5.47044514874,19.8360609887,0.299609375,0.299609375,10.0,12.3915169907,0.0121516186372
2916,2916.0,1.0,3.63252301482e-11,4.99997030743,11.4243351801,8.29733893157,0.299739583333,0.299739583333,9.99999999999,11.7736566538,0.817846609778
940,940.0,1.0,0.000222246275918,5.0,19.285315026,19.1310243023,0.300520833333,0.300520833333,10.0,10.8541019036,0.974990617528
216,216.0,1.0,4.53697501381e-11,4.9921175945,19.3370279721,5.66971214813,0.300520833333,0.300520833333,10.0,12.3529785672,0.0173296671548
1665,1665.0,1.0,0.0278611815189,5.0,3.92401086877,4.50177816047,0.300520833333,0.300520833333,9.99691124319,4.24508340281,0.854258277042
69,69.0,1.0,1.05923264205e-14,1.00898590007,18.7541393785,16.8500631008,0.300651041667,0.300651041667,10.0,0.83009442457,0.023372221964
2373,2373.0,1.0,0.000794657246655,4.98381425053,7.92327279824,13.5863921133,0.300651041667,0.300651041667,9.9706916934,11.1597059282,0.0233458318001
2813,2813.0,1.0,1.92155775699e-06,0.00474786773528,11.7335207965,14.825780048,0.301692708333,0.301692708333,9.99545038571,11.0587561383,0.499998042743
2379,2379.0,1.0,0.0153326044402,5.0,4.51010495351,7.53133315134,0.301692708333,0.301692708333,9.99999999956,6.97828259533,0.653266724261
2473,2473.0,1.0,4.17328135964e-05,4.99999999999,11.1788628921,13.397453839,0.301822916667,0.301822916667,9.99942229605,3.58864399484,0.0198070004959
2955,2955.0,1.0,7.79508395302e-05,5.0,12.4465811008,16.8675678816,0.301953125,0.301953125,9.99991924115,9.72068217986,0.0617274133142
