,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
6821,6821.0,0.728776041667,0.728776041667,7.8199457486,0.393348666158,0.0,2.75234076003,3.28103760013,9.78173444789,1.6216636004
7362,7362.0,0.728776041667,0.728776041667,3.94013281292,0.895390728139,0.0,0.791676250287,5.68104758321,3.47309579295,1.85432663098
5525,5525.0,0.728776041667,0.728776041667,4.69175964247,0.671751038421,0.0,0.213035735162,0.411506624725,5.41161636574,2.2860862252
7083,7083.0,0.728776041667,0.728776041667,11.1405507314,0.64831627883,0.0,0.406180266095,4.0569865492,6.46165333556,3.08633844679
2126,2126.0,0.72890625,0.72890625,5.21245761214,0.686026998725,0.0,3.31956650378,7.2850277149,0.325705008941,4.49121444214
6362,6362.0,0.72890625,0.72890625,1.87432897733,0.963146611699,0.0,1.84324822005,6.01812809243,6.47429353091,4.42674380861
5078,5078.0,0.72890625,0.72890625,18.8780620096,0.153994066527,0.0,2.79125738402,1.3417224002,2.05970263378,3.77187686679
5002,5002.0,0.729036458333,0.729036458333,6.12110543962,0.841160651922,0.0,0.312345533989,0.086141216109,5.69066155627,5.09072220254
9897,9897.0,0.729036458333,0.729036458333,16.2120515605,0.638867663116,0.0,0.0794247743073,2.76223736528,6.85592207424,3.10142556229
5276,5276.0,0.729036458333,0.729036458333,4.7490904162,0.323157421786,0.0,0.26215127447,7.79942658928,7.44796320901,1.98899955621
9988,9988.0,0.729036458333,0.729036458333,1.31982396199,0.645813444891,0.0,3.11233518048,8.65260254093,7.78868871043,4.60207048796
1411,1411.0,0.729036458333,0.729036458333,1.68356463939,0.970681031316,0.0,1.8417283465,18.3763275337,8.76837612326,4.75013855693
575,575.0,0.729036458333,0.729036458333,3.35036311516,0.870882108731,0.0,0.0850606941498,19.6226458132,1.41457931449,0.737427413168
5400,5400.0,0.729036458333,0.729036458333,3.67074640933,0.37303817871,0.0,1.33236183921,14.8650627116,9.31475387896,2.9184486269
7318,7318.0,0.729036458333,0.729036458333,0.803991248505,0.158906852264,0.0,0.386004793491,2.73005774879,0.0282312636299,2.70210887673
9099,9099.0,0.729166666667,0.729166666667,7.87663146485,0.809794455079,0.0,3.00792769821,2.16485593915,8.90478650523,5.23207902571
7648,7648.0,0.729166666667,0.729166666667,18.6819363468,0.0956804469659,0.0,2.11850474787,2.94537951485,7.68973688249,6.30679652566
8958,8958.0,0.729166666667,0.729166666667,4.0556906871,0.683715322182,0.0,1.0108762246,8.44098680291,9.70746604613,2.04047651291
5439,5439.0,0.729166666667,0.729166666667,5.68690517958,0.681374399309,0.0,1.74488184989,1.09192761395,3.80994352721,2.61825161542
725,725.0,0.729166666667,0.729166666667,18.9200475246,0.936694770152,0.0,0.592290356671,1.36364022438,9.48682577431,10.9002067859
1730,1730.0,0.729166666667,0.729166666667,2.76275502126,0.32006781294,0.0,0.990138008197,17.4501642567,5.43514769511,7.26354796141
999,999.0,0.729166666667,0.729166666667,19.0765059916,0.425981752123,0.0,0.415405568341,0.519105093303,9.17067098962,0.782943722425
4089,4089.0,0.729166666667,0.729166666667,15.7804246731,0.481096417765,0.0,0.311505317731,0.734869613311,8.97490176652,2.65144516696
7845,7845.0,0.729166666667,0.729166666667,2.85354819444,0.857646809484,0.0,1.10519744202,1.49427946687,3.36388737557,3.80077717058
1063,1063.0,0.729296875,0.729296875,19.5359361084,0.991866827834,0.0,1.45482654096,1.99648742506,9.44323601441,8.730842488
3186,3186.0,0.729296875,0.729296875,0.789848459886,0.67978245122,0.0,0.503167225518,3.07968222096,1.96062862202,2.96475106205
5601,5601.0,0.729296875,0.729296875,1.88924902662,0.833289699962,0.0,2.24225927567,4.9559191912,3.33940602815,3.9806072608
8661,8661.0,0.729296875,0.729296875,3.75764928586,0.8776605621,0.0,1.67483912716,3.73488167969,8.15564306639,7.30856917861
3412,3412.0,0.729296875,0.729296875,2.21214557098,0.211531751953,0.0,1.71261770657,14.265031121,2.02958769453,6.27483445927
5927,5927.0,0.729427083333,0.729427083333,18.4658995255,0.590802358901,0.0,0.387878455295,0.576225840745,5.72322150518,3.69859784531
2611,2611.0,0.729427083333,0.729427083333,0.845834648122,0.487913074864,0.0,0.263398880333,4.49242824032,2.89693208158,1.67175978013
9278,9278.0,0.729427083333,0.729427083333,0.0390794284657,0.941969603483,0.0,0.436136384859,3.09569642853,6.07147000133,1.98884286703
9578,9578.0,0.729427083333,0.729427083333,11.24870996,0.0643903371495,0.0,0.832540787978,2.32940596667,7.988951083,8.53937333735
5745,5745.0,0.729427083333,0.729427083333,4.17989519623,0.237273516746,0.0,0.328869969238,0.0862719424083,6.02749712571,2.81644245674
2988,2988.0,0.729557291667,0.729557291667,1.75962575073,0.833361742859,0.0,2.31500490556,7.55051248001,8.28552744647,2.40052023619
1805,1805.0,0.729557291667,0.729557291667,9.15786477064,0.330029584504,0.0,2.24447674816,4.50555649969,6.98965779687,1.81713638838
4643,4643.0,0.729557291667,0.729557291667,2.12222418487,0.777854776981,0.0,2.72118080723,14.0143373821,4.60870343926,5.93588669947
2552,2552.0,0.729557291667,0.729557291667,13.3104775693,0.728803646037,0.0,0.421735275049,3.60668926986,8.52827514667,4.44114872434
9525,9525.0,0.729557291667,0.729557291667,12.4865098418,0.738330160203,0.0,1.5652571585,0.645576604988,4.72864027602,4.00889424296
3175,3175.0,0.7296875,0.7296875,1.14444246485,0.792267762073,0.0,2.88836067776,13.3192892949,4.990133251,2.77144609205
27,27.0,0.7296875,0.7296875,18.2805766378,0.255395664109,0.0,1.43276309967,1.59098680203,7.50145630403,4.76072606136
6599,6599.0,0.7296875,0.7296875,18.546252484,0.981628836886,0.0,0.491166560049,3.27820378044,1.68727789312,5.07531441819
4187,4187.0,0.7296875,0.7296875,9.23840388236,0.0615362098174,0.0,0.0688419656045,3.0722333224,9.01067174859,1.82590205846
3570,3570.0,0.7296875,0.7296875,4.31721378093,0.831550741566,0.0,3.30977598278,6.25372012919,4.66401935664,2.68939601825
1817,1817.0,0.7296875,0.7296875,16.810176587,0.739892709501,0.0,0.180237216081,1.37256337453,1.65978947151,5.10921008589
7847,7847.0,0.729817708333,0.729817708333,15.5659085546,0.989178302286,0.0,0.989253242149,0.832055191503,5.59042310456,2.05584752044
1978,1978.0,0.729817708333,0.729817708333,9.29670430416,0.943986367272,0.0,1.37668805441,4.18618768822,0.143904686487,2.34686023868
6921,6921.0,0.729817708333,0.729817708333,11.268007928,0.470926481245,0.0,0.755805151651,0.337557465627,6.28848095674,7.0939713178
6399,6399.0,0.729817708333,0.729817708333,1.18424630208,0.709535771061,0.0,0.178115281522,17.0578893548,5.09194991977,5.30807266458
2143,2143.0,0.729817708333,0.729817708333,17.6549707665,0.436911499562,0.0,0.450176634186,0.0544786334234,6.93772452534,5.45238545216
7435,7435.0,0.729817708333,0.729817708333,9.02527399599,0.316923736953,0.0,2.60326738342,2.9058981408,1.78685750837,1.5938979679
5287,5287.0,0.729817708333,0.729817708333,1.21156310954,0.803197039031,0.0,1.30293543217,5.15382832533,1.72324797097,1.25917047551
4813,4813.0,0.729817708333,0.729817708333,7.28805619898,0.369068073895,0.0,3.95615558563,3.31802591426,1.76870871502,0.933184118736
4139,4139.0,0.729817708333,0.729817708333,0.868622149384,0.510256577119,0.0,1.1084587727,6.67789834812,1.95372369049,3.72819524712
6699,6699.0,0.729947916667,0.729947916667,7.46599048369,0.207944402364,0.0,3.38477055673,2.97767930708,9.10098179182,3.11301722793
7396,7396.0,0.729947916667,0.729947916667,3.30184882239,0.871442069573,0.0,1.16717828134,0.79649205259,5.00657738022,3.81315105756
3059,3059.0,0.729947916667,0.729947916667,10.6298590283,0.794309097248,0.0,1.13596362633,0.978569804287,9.91255869025,3.24706443392
8180,8180.0,0.729947916667,0.729947916667,0.576074161498,0.86346718081,0.0,0.403028610777,5.18540662374,9.75047706875,2.15728968877
1851,1851.0,0.729947916667,0.729947916667,5.20867324282,0.232127927563,0.0,2.17651526989,1.87944407427,3.07116671079,7.25327391648
3149,3149.0,0.730078125,0.730078125,0.898681841007,0.540311767586,0.0,0.539395013818,7.59733982007,0.930581486807,0.730453672886
2469,2469.0,0.730078125,0.730078125,7.64566825142,0.216184168375,0.0,0.0830576970275,2.51751503238,3.74855283547,5.04755993887
838,838.0,0.730078125,0.730078125,18.8233687209,0.985025897308,0.0,0.699120484229,0.815764910901,9.4061429766,10.0102743481
9274,9274.0,0.730078125,0.730078125,1.16598615761,0.576183205626,0.0,3.61535010326,5.78167863058,5.09705138509,5.92685083142
9361,9361.0,0.730078125,0.730078125,1.0234576072,0.0948814632874,0.0,0.815964100795,7.19214383811,8.43688829645,7.72652258349
2261,2261.0,0.730078125,0.730078125,19.6398882228,0.929278427875,0.0,0.0758524332081,2.7732055686,4.75586207999,3.67077704493
2271,2271.0,0.730078125,0.730078125,13.266684702,0.602132533208,0.0,2.71089876595,3.89087237077,8.58092680629,1.67317552113
3557,3557.0,0.730078125,0.730078125,2.13860528981,0.281651661288,0.0,0.213801760652,1.16517255514,4.60464227283,9.79757228785
5186,5186.0,0.730078125,0.730078125,5.744840583,0.189409708181,0.0,3.30562298337,3.51742079402,3.21367661127,1.30364028711
3437,3437.0,0.730078125,0.730078125,14.3044819874,0.955010539237,0.0,1.69925028118,3.23610375974,5.56978242802,3.88373636799
5325,5325.0,0.730208333333,0.730208333333,3.74058908096,0.70992740121,0.0,1.63131394615,8.9971313506,8.82189331573,3.12089867262
8020,8020.0,0.730208333333,0.730208333333,1.70961346564,0.649340222773,0.0,3.66580430164,14.8001328277,1.69053107584,1.72535526978
6855,6855.0,0.730208333333,0.730208333333,5.85647833551,0.299646806132,0.0,0.439533021415,4.22243899096,3.92332069249,6.91515378679
9939,9939.0,0.730208333333,0.730208333333,11.6374746131,0.208782168475,0.0,4.38242498484,2.21731729882,0.920335154248,3.81489588903
6078,6078.0,0.730208333333,0.730208333333,3.18740754038,0.515951650329,0.0,2.5153998734,2.36592345032,2.98219388048,0.798739590713
6913,6913.0,0.730208333333,0.730208333333,1.8620235078,0.543342758437,0.0,2.66879331632,9.78840932803,4.48243497898,1.82618979427
7316,7316.0,0.730208333333,0.730208333333,0.769133226911,0.914469808771,0.0,0.201820487637,10.8405548893,1.99920414738,3.27825849608
1046,1046.0,0.730208333333,0.730208333333,4.28446455487,0.114932223705,0.0,2.54589039489,3.97922756664,5.3613679313,4.09975652677
9324,9324.0,0.730208333333,0.730208333333,2.45851510354,0.288349095257,0.0,0.52711099535,1.55908276646,5.86299487482,5.99642873262
8723,8723.0,0.730208333333,0.730208333333,6.64460385664,0.701865274158,0.0,1.2777659613,1.08199218253,8.91245741751,4.51889859193
6772,6772.0,0.730208333333,0.730208333333,4.17785225942,0.911096917271,0.0,0.804573843548,8.64287715293,1.53734549821,3.40846444369
5916,5916.0,0.730208333333,0.730208333333,19.7270025107,0.876233644056,0.0,1.72990248846,2.82399538398,7.14802439321,8.78849245019
2860,2860.0,0.730208333333,0.730208333333,7.17162905531,0.914158819673,0.0,1.62068448538,3.00771930213,1.25532255537,0.119268471352
2922,2922.0,0.730338541667,0.730338541667,6.8778718585,0.294528295055,0.0,0.121439293046,5.21323838596,0.849511888627,0.391547572862
8005,8005.0,0.730338541667,0.730338541667,11.674751405,0.515984217321,0.0,0.921714416871,0.21111554878,6.30329769621,8.12415712852
1292,1292.0,0.730338541667,0.730338541667,6.30287321762,0.738406671721,0.0,0.644412419737,3.95162286686,7.94186393569,0.769137022318
2370,2370.0,0.730338541667,0.730338541667,8.58526905005,0.435867632888,0.0,0.550419583367,2.58468785851,1.87798022586,7.70377251357
7061,7061.0,0.730338541667,0.730338541667,0.781984906725,0.943558444219,0.0,0.658497812873,14.7188507886,2.20936653605,6.70934838435
9569,9569.0,0.73046875,0.73046875,1.11737809974,0.0805136448433,0.0,0.939473185544,1.92648358991,4.76181737865,2.95776366979
5764,5764.0,0.73046875,0.73046875,11.59535964,0.706119253749,0.0,0.553661361738,0.955030417474,2.17834595598,0.636429399347
371,371.0,0.73046875,0.73046875,0.253298468193,0.961270183964,0.0,0.425328722551,19.9437800238,9.38552706398,4.32142476399
2012,2012.0,0.73046875,0.73046875,0.573959706122,0.804921647516,0.0,0.712516329702,6.40626207247,9.81010386173,3.04062824818
4836,4836.0,0.73046875,0.73046875,0.957139354385,0.839648907729,0.0,0.320851075939,1.78143385363,1.52580594702,8.990121491
3455,3455.0,0.73046875,0.73046875,1.67757769358,0.624913164562,0.0,0.689059320783,0.989275961368,0.273870488255,1.08738930677
2551,2551.0,0.73046875,0.73046875,14.8161941253,0.0306457691584,0.0,0.177122266384,2.03916560033,9.15114827628,3.35879130933
4672,4672.0,0.73046875,0.73046875,12.9522645347,0.997744944996,0.0,0.707502972372,3.87514606484,2.07313129269,1.98104756586
2690,2690.0,0.73046875,0.73046875,5.41951762503,0.667001324254,0.0,0.430375005613,5.284060939,0.141232864842,2.89949097734
8891,8891.0,0.73046875,0.73046875,7.51882767212,0.27567288359,0.0,2.20604473049,1.39101536607,7.83172804975,3.94517957078
3700,3700.0,0.730598958333,0.730598958333,1.26105823147,0.986701226067,0.0,1.81641291605,13.4872742799,0.882235177433,8.84538998248
2426,2426.0,0.730598958333,0.730598958333,3.46820657958,0.932845460754,0.0,2.57252810646,19.1370348692,2.23349007953,1.91795234381
4336,4336.0,0.730598958333,0.730598958333,11.1822958069,0.397316940816,0.0,1.76385371865,3.42132683235,3.62159853583,1.54284935429
8693,8693.0,0.730598958333,0.730598958333,8.72971409974,0.464517260824,0.0,0.448358090675,0.450854573476,2.60414089012,1.74844600103
4455,4455.0,0.730598958333,0.730598958333,13.3264888449,0.323498214297,0.0,1.5704352851,1.17860378307,6.29627715096,2.82631533498
7341,7341.0,0.730598958333,0.730598958333,0.637446698484,0.24891415987,0.0,0.344453971973,6.94329755414,6.41310068713,2.52625633631
6005,6005.0,0.730598958333,0.730598958333,4.18358224783,0.26035925969,0.0,1.33798064233,1.06761692144,4.60746044267,2.82196241489
