,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
868,868.0,0.751302083333,0.751302083333,18.647403895,0.957452870355,0.0,0.495897072487,2.1334176735,8.7609475568,0.452451716491
1347,1347.0,0.751302083333,0.751302083333,3.44012392592,0.544599119963,0.0,1.70426086927,5.13164758599,6.08182708618,2.9942785725
635,635.0,0.751432291667,0.751432291667,19.108862598,0.294834992732,0.0,0.544098707312,1.49175972611,7.06586061847,7.4951668459
1875,1875.0,0.7515625,0.7515625,18.5192655936,0.947391435941,0.0,0.795239840782,2.6178485429,6.33248744034,3.16726616875
2358,2358.0,0.7515625,0.7515625,19.7679953987,0.965154175942,0.0,0.344844856891,2.45056012961,3.82400847986,3.04863549526
626,626.0,0.751692708333,0.751692708333,17.7028344722,0.993094690364,0.0,0.275292742141,1.01390995553,0.0264341719699,0.98249118789
1936,1936.0,0.751953125,0.751953125,15.4588487536,0.670075782219,0.0,0.347714321319,1.21022533522,0.141285876697,0.499299417762
708,708.0,0.751953125,0.751953125,16.4393453919,0.980388866187,0.0,0.359632307595,2.07671037612,0.0723966440251,0.275759790899
1516,1516.0,0.751953125,0.751953125,13.4037481938,0.513252227137,0.0,0.24381834989,3.20073853119,2.18554015156,2.43534385718
2974,2974.0,0.751953125,0.751953125,1.62745914346,0.923325013526,0.0,0.270226945364,12.5517186331,8.00381762588,6.08261461706
2599,2599.0,0.752083333333,0.752083333333,10.8183349849,0.90986252829,0.0,0.455041149618,2.11433186026,5.2044621199,2.07719626632
2517,2517.0,0.752083333333,0.752083333333,4.60440718131,0.994079864906,0.0,0.838517219867,2.19837684796,7.41170744149,5.56493118513
673,673.0,0.752213541667,0.752213541667,19.1361369517,0.842313663894,0.0,0.222647316593,1.74902727363,9.47348212033,0.147080873038
1958,1958.0,0.752213541667,0.752213541667,13.2450394219,0.615833974019,0.0,0.370957189077,1.54105089383,2.97385854815,0.678479354449
1971,1971.0,0.752213541667,0.752213541667,19.471519231,0.300882077883,0.0,0.408464404507,3.13395890832,0.242863073723,0.844539824543
2055,2055.0,0.752213541667,0.752213541667,17.6158579838,0.288134697088,0.0,0.631752358726,2.28877804776,8.08464586475,4.57510437255
1600,1600.0,0.75234375,0.75234375,17.4721110166,0.998782359738,0.0,0.15818640061,3.53636514705,0.900524848245,1.53657662352
2959,2959.0,0.75234375,0.75234375,17.9676756489,0.142163320175,0.0,0.487125680623,1.59820326012,0.60461980809,1.10241961938
2448,2448.0,0.75234375,0.75234375,7.30855908613,0.934380344034,0.0,0.589554733692,1.9790155777,8.21257840076,1.63061405757
2921,2921.0,0.75234375,0.75234375,12.4614601132,0.902688218803,0.0,0.289136901473,2.05786672486,5.47835302718,2.66039512307
2752,2752.0,0.752473958333,0.752473958333,3.92218555332,0.929090859169,0.0,0.643670476401,1.18406038016,9.48631059622,1.08962990069
2908,2908.0,0.752473958333,0.752473958333,12.483161314,0.912491468,0.0,0.543601649115,2.13995676854,4.48211265796,1.63864901916
814,814.0,0.752604166667,0.752604166667,19.9805213914,0.678061561986,0.0,0.318420951221,1.23444266931,0.498845128054,1.75537981521
1423,1423.0,0.752604166667,0.752604166667,11.3023057964,0.972373859636,0.0,0.554674193376,2.38472600824,3.81376240477,1.5093871107
1562,1562.0,0.752604166667,0.752604166667,15.5219692395,0.669550204985,0.0,0.145212810132,1.98968813997,2.98250760273,0.50142900191
1403,1403.0,0.752994791667,0.752994791667,2.19034078312,0.663273001538,0.0,0.878205286029,2.83441223903,5.3290327964,4.61663332927
2473,2473.0,0.752994791667,0.752994791667,14.1390656592,0.904769354886,0.0,0.422309919716,1.82722084571,4.44614734133,2.04507188932
1640,1640.0,0.752994791667,0.752994791667,2.05103925552,0.625888151711,0.0,0.231312665462,19.838387097,8.42072262853,0.129522117571
2516,2516.0,0.753125,0.753125,15.4742977664,0.573472683115,0.0,0.231329029944,2.460356408,0.76185377252,2.78961025082
1181,1181.0,0.753125,0.753125,15.7128628932,0.827242579474,0.0,0.246465455683,2.85795734597,1.13657207665,1.40731241395
1329,1329.0,0.753255208333,0.753255208333,6.7043057177,0.920677894848,0.0,0.52272689374,1.55205980745,3.46201408606,1.95249350543
1645,1645.0,0.753255208333,0.753255208333,4.72041609838,0.848937771886,0.0,0.507431270571,1.69009096322,6.00643874122,0.881037195537
2060,2060.0,0.753255208333,0.753255208333,11.2871841683,0.740164671774,0.0,0.47299260614,2.30968483906,5.74653052377,2.28051033593
2809,2809.0,0.753255208333,0.753255208333,15.5393435822,0.738767229452,0.0,0.384009908787,2.47126978644,2.95249833578,2.22300891128
2767,2767.0,0.753255208333,0.753255208333,8.05764805468,0.86941895883,0.0,0.201758950265,1.56571552943,8.90693100427,4.14691681615
1891,1891.0,0.753255208333,0.753255208333,17.9631793992,0.238103573021,0.0,0.392714507379,1.84182817873,8.93616175398,4.16845830948
2833,2833.0,0.753515625,0.753515625,11.8573848323,0.843232502315,0.0,0.600537277583,2.12756287572,8.22324921589,1.77148868641
2823,2823.0,0.753515625,0.753515625,7.42257545315,0.826039912021,0.0,0.571339469297,1.47690106302,9.27464953379,1.8973581142
1591,1591.0,0.753515625,0.753515625,3.66743969942,0.521002669025,0.0,0.521767323185,1.33799493839,5.99014859744,1.26687193859
1048,1048.0,0.753515625,0.753515625,1.12668181384,0.972374509101,0.0,0.337134528289,18.1434991646,1.65910456079,2.35743436288
2378,2378.0,0.753645833333,0.753645833333,3.95410923619,0.656595566655,0.0,0.602051859966,1.1679659296,7.79888597361,2.02973880647
1595,1595.0,0.753776041667,0.753776041667,13.1332096031,0.942909190692,0.0,0.551881383807,2.40355615429,0.745185210665,0.817333329177
2970,2970.0,0.753776041667,0.753776041667,12.8168185152,0.668105557323,0.0,0.229299587574,2.31349148109,0.774506281286,2.54700599742
2197,2197.0,0.75390625,0.75390625,15.1817949549,0.885489382801,0.0,0.481409428769,2.36449153004,3.74373894728,2.75382731578
2103,2103.0,0.75390625,0.75390625,5.41189085838,0.879585834453,0.0,0.757880020765,2.59067095316,6.61884494662,4.13906327647
1858,1858.0,0.75390625,0.75390625,14.3647157331,0.711064342475,0.0,0.441373655922,1.89710997496,3.22429115344,4.05416115222
2963,2963.0,0.75390625,0.75390625,10.6563870263,0.739158861361,0.0,0.277052057968,2.08314270363,1.66803089282,1.91190636454
1960,1960.0,0.754036458333,0.754036458333,9.08638322873,0.860480951535,0.0,0.351769965956,1.7618979336,7.33091948411,2.49298448498
1101,1101.0,0.754166666667,0.754166666667,1.48987059848,0.553913801892,0.0,0.365359024877,18.89404421,7.68340770078,1.4892091693
1080,1080.0,0.754166666667,0.754166666667,16.6729367775,0.789672971796,0.0,0.409023090307,2.85156148794,8.3614841258,3.73529214281
